Title,Date,Blurb
Hampton hosting roundtable on opioid epidemic,"Tuesday, Jan 09, 2018, by Natalie Beneviat","A new opioid partnership has been established in Hampton Township, and it's kicking off its first roundtable summit Jan. 18 with several keynote speakers and an informative insight into this widespread epidemic. The free event is open to the public and will begin at 7 p.m. at the township community ..."
Latrobe prayer gathering to focus on opioid addiction,"Friday, Dec 08, 2017, by Jeff Himler","There is hope. That is the message of the Greater Latrobe Ministerial Association as it welcomes the community to its next gathering in recognition of opioid abuse and addiction. The event starts 5 p.m. Thursday at the Latrobe Presbyterian Church Prayer Garden, 428 Main St. Its aim is 'to give ..."
Six more plaques mark the deaths of Pittsburgh's homeless,"Thursday, Dec 21, 2017, by Natasha Lindstrom","More than 100 people clutched candles and huddled in a half-circle beneath a Downtown Pittsburgh overpass Thursday night to remember the lives of six homeless people who died on the streets in 2017. This time last year, Fiona Koell stood among them, in solidarity with others who were homeless like ..."
Greensburg homeless shelter resident accused of selling drugs,"Wednesday, May 24, 2017, by Jacob Tierney","Greensburg police arrested a man living at the Safe Harbor homeless shelter last week for allegedly selling drugs. John E. Pezze, 55, is charged with the manufacture, delivery or possession with intent to deliver a controlled substance. He was caught in a sting operation using an undercover informant in a ..."
Gov. Wolf: Too many roadblocks in state's battle against opioid addiction,"Friday, Jan 13, 2017, by Patrick Varine","Highlands Hospital's recent designation as a state Department of Human Services Center of Excellence for opioid-related substance disorders is a step in the right direction, but many roadblocks remain in Pennsylvania's battle against drugs. 'If I could've brought my daughter somewhere that she could be tested for opioids and forced ..."
Tom Ridge wants USPS to improve screening for opioids in overseas shipments,"Wednesday, Feb 08, 2017, by Tom Fontaine","Former Pennsylvania Gov. Tom Ridge, the nation's first Homeland Security secretary, is calling on the federal government to eliminate a loophole that he says has created a pipeline for opioids to be shipped illegally to the United States. 'I'm beyond surprised that they wouldn't take a more aggressive approach to ..."
Out & About: 2018 Communities of Salt and Light Awards Dinner presented by Catholic Charities,"Sunday, Apr 22, 2018, by Shirley McMarlin","Extra prayers were said on April 19 before the 2018 Communities of Salt and Light Awards Dinner, when a power outage struck Stratigos Banquet Centre in North Huntingdon just as final preparations were underway. The annual dinner is presented by Catholic Charities of the Diocese of Greensburg. No need to ..."
"Pittsburgh man must repay $234K, serve 21 years probation for stealing from youth baseball league","Monday, Apr 09, 2018, by Megan Guza","A judge on Monday sentenced the former director of the 14th Ward youth baseball association in Pittsburgh to more than two decades of probation for stealing thousands of dollars and ordered him to pay more than $200,000 in restitution. But Jeffrey Rosenthal of Pittsburgh's Squirrel Hill neighborhood and his attorney, ..."
Loved ones of drug addicts gather at Kepple Hill vigil,"Thursday, Aug 31, 2017, by Chuck Biedka","Bill Scott, a husband and father from Apollo, started taking opiates when one of his eyes was burned in an industrial accident. He became an addict, but was able to go into recovery for 13 years starting in 2003, said his wife, Marsha Scott. For some reason, he stopped treatment ..."
Plum-based Bill's Hometown Pharmacy and borough police to participate in National Drug Take Back Day,"Tuesday, Apr 24, 2018, by Michael DiVittorio","People who want to dispose of unwanted medications can do so at Bill's Hometown Pharmacy Saturday as part of National Prescription Drug Take Back Day. Plum police will be on hand to assist with the collection from 10 a.m. to 2 p.m. at the shop's two locations, 1095 Unity Trestle ..."
Local TV special will delve into opioids in Western Pennsylvania,"Friday, Jun 29, 2018, by Patrick Varine","A former WPXI news producer, Sydni Goldman is deeply familiar with the heavy toll the opioid epidemic has taken on Western Pennsylvania. 'I remember when fentanyl started coming in, and when that was really hitting the area hard,' Goldman said. 'It's still such a big topic that affects so many ..."
Coraopolis woman gets 25 months in prison for role in prescription opioid drug ring,"Tuesday, May 15, 2018, by Natasha Lindstrom","A Coraopolis woman has been sentenced to 25 months in prison for her role in a far-reaching prescription opioid drug ring, U.S. Attorney Scott W. Brady said Tuesday. Chani Watkins, 26, was convicted of conspiring to acquire and sell opioid painkillers, including oxycodone and oxymorphone — highly addictive medications contributing ..."
Police make arrests in sales of 'Theraflu' heroin,"Wednesday, Jan 29, 2014, by Jason Cato and Michael Hasch","Law enforcement agencies said little on Wednesday about their progress in determining the source of deadly fentanyl-laced heroin, as police in Homestead hunted for two suspects from a raid that netted a small amount of the drug. 'I'm sure they are going to go underground,' said Homestead police Chief Jeffrey ..."
Greensburg man charged with selling heroin that killed woman,"Friday, Jun 23, 2017, by Paul Peirce","A Greensburg man remains in the Westmoreland County Jail on $50,000 bond on charges he sold the fatal dose of heroin that killed a 22-year-old woman in January. Police arrested Anthony J. Varriano, 33, Thursday night and charged him with drug delivery resulting in death in connection with the death ..."
Bench warrant issued for Seward woman who failed to show in court for allegedly threatening judge,"Wednesday, Apr 19, 2017, by Rich Cholodofsky","A bench warrant was issued Wednesday for the arrest of a Seward woman accused of threatening a Westmoreland County judge. Senior Judge John Blahovec issued the warrant for Tammy L. Felbaum, 58, who failed to appear for a plea hearing. Police alleged that Felbaum on Feb. 6 claimed to have ..."
"In the addiction battle, is forced rehab the solution?","Wednesday, May 23, 2018, by The Associated Press","QUINCY, Mass. — The last thing Lizabeth Loud, a month from giving birth, wanted was to be forced into treatment for her heroin and prescription painkiller addiction. But her mother saw no other choice, and sought a judge's order to have her committed against her will. Three years later, Loud ..."
Latrobe summit focuses on drugs,"Thursday, Apr 18, 2013, by Joe Napsha","The drug problem in the Latrobe area has grown over the past decade, and a commitment by parents and the community is needed in the war on drugs because losing it can have deadly consequences, a group of law enforcement agents, prosecutors, educators, physicians and a district judge said Wednesday. ..."
Philly abortion doctor guilty in 3 babies' deaths,"Monday, May 13, 2013, by The Associated Press","PHILADELPHIA — A Philadelphia abortion doctor was found guilty Monday of first-degree murder and could face execution in the deaths of three babies who authorities say were delivered alive and then killed with scissors at his grimy clinic, in a case that became a flashpoint in the nation's debate over ..."
Pleasant Hills doctor brazen in slide to drug dealer,"Saturday, May 26, 2012, by Margaret Harding and Chris Togneri","Barbara Heronsky noticed the change in January in Dr. Oliver Herndon, a specialist in pain management. Heronsky saw him monthly for more than two years for a thyroid problem and back and neck pain. She called Herndon a 'good doctor.' But on that January visit she found his waiting room ..."
"For those in grief at the holidays, there's help available","Thursday, Dec 21, 2017, by Stephen Huba","In a year full of loss, no time is more difficult than Christmas. Westmoreland County lost two police officers in 2017 — one to a gunshot wound in November and one in an accident in July — and broke the 2016 record for opioid-related deaths. Even events far away, such ..."
Program connecting Excela Health patients with addiction services expands in Westmoreland County,"Thursday, Jan 19, 2017, by Renatta Signorini","A program to connect Excela Health Westmoreland Hospital patients who have substance abuse problems with treatment options is expanding to all three of the system's hospitals. 'It's been a successful partnership between drug and alcohol and the medical field,' said Elizabeth Comer, Westmoreland Drug and Alcohol Commission's director of clinical ..."
Enrollment in jail alternative program down 50% since 2014,"Thursday, Feb 16, 2017, by Rich Cholodofsky","Westmoreland County's day reporting center added seven enrollees in January, continuing a trend of fewer criminal defendants being ordered to receive intensive drug and alcohol treatment instead of going to jail. Enrollment has dropped since 2014, with the center operating around 60 percent capacity and leaving officials at a loss ..."
Allegheny County gets $1.7M in grants to combat opioid crisis,"Thursday, Sep 27, 2018, by Theresa Clift","The Allegheny County Health Department said it received nearly $1.7 million in federal grants to help combat the opioid epidemic and health inequality in the county. The Substance Abuse and Mental Health Services Administration, a branch of the U.S. Department of Health and Human Services, is giving the department $960,000 ..."
North Hill Middle School to host Town Hall discussion of opioid epidemic,"Monday, Mar 12, 2018, by Laurie Rees","It often starts innocently enough with a sports injury or a wisdom tooth extraction. The patient is prescribed an opioid like codeine, hydrodone (Vicodin) or oxycodone (OxyContin) to relieve the pain. However, with just a 10-day supply, one in five of these patients will become addicted according to a study ..."
North Versailles fentanyl dealer gets more than 4 years in prison,"Tuesday, Jun 26, 2018, by Natasha Lindstrom","A North Versailles man who conspired with about 20 others to sell cocaine and fentanyl in Pittsburgh's southwestern suburbs was sentenced to more than four years in prison, federal prosecutors said Tuesday. Dawndre Bivins, 30, was convicted on narcotics charges for distributing throughout the Clairton area an estimated 1.9 kilograms ..."
Jeannette officer jabbed by hypodermic needle during arrest of 2 who OD'd in running car,"Monday, Apr 24, 2017, by Paul Peirce","A Unity Township driver who tried to hastily toss a hypodermic needle from his car window and accidentally stabbed the hand of a Jeannette Police officer was jailed Saturday on aggravated assault and drug-related charges. Christopher J. Baker, 23, was ordered held in the Westmoreland County Prison after failing to ..."
Spadafora's son following in father's footsteps,"Saturday, Jun 21, 2014, by Kevin Gorman","[[8496609,large]]The boy wore oversized gold trunks with black trim that hung below his knees, looking as if he were dressed in his father's clothes. And, to some extent, he was. Geno Spadafora, 9, is the son of former IBF lightweight champion Paul Spadafora, who in 1999 became the first Pittsburgh ..."
Five indicted for deadly drug trafficking in Pittsburgh,"Friday, Apr 06, 2018, by Matthew Medsger","A set of twins, their two cousins and one of their wives have been indicted by a federal grand jury in Pittsburgh on charges they trafficked in heroin and fentanyl. Charged are Brad Reed, 26, Pittsburgh, his twin brother Greg Reed, 26, Pittsburgh, their cousins Richard Ruby, 31, Pittsburgh and ..."
Vigil commemorates homeless who have died in Pittsburgh,"Thursday, Dec 22, 2016, by Natasha Lindstrom","Justin 'Boston' Burgess had a knack for concocting unique recipes, relished classical literature and usually insisted on greeting friends with a hug. At the tent camps where he lived in Pittsburgh, the red-bearded Boston Red Sox fan from Maine became known for his jovial spirit and everyday gestures of kindness, ..."
Westmoreland leaders shake up human services positions,"Monday, Aug 21, 2017, by Rich Cholodofsky","Westmoreland County commissioners will abandon their move to consolidate social service programs as part of a reshuffling of administrative staff approved this month. The $96,000 human services director position created in 2012 for Dick Matson to oversee the Children's Bureau, mental health services and programs for elderly residents will remain ..."
Psychedelic drug may be approved for PTSD therapy,"Saturday, Aug 26, 2017, by The Washington Post","For Jon Lubecky, the scars on his wrists are a reminder of the years he spent in mental purgatory. He returned from an Army deployment in Iraq a broken man. He heard mortar shells and helicopters where there were none. He couldn't sleep and drank until he passed out. He ..."
"Scottdale native signs agreement to write, direct 3 movies","Thursday, Dec 24, 2015, by Linda Harkcom","A Scottdale native is about to make his mark on the film industry. Josh King of Chicago recently announced he has signed a preproduction deal with Avatar Entertainment to write and direct three films. The 2006 Southmoreland High School graduate credits his high school journalism teacher, Chuck Brittain, and a ..."
Valley communities not ready to limit naloxone,"Monday, Jul 10, 2017, by Chuck Biedka","An Ohio city wrestling with how to pay for the narcotic-blocker naloxone is raising ethical and practical questions in the Alle-Kiski Valley. Last month, Middletown, about 300 miles from the Alle-Kiski Valley in southwestern part of Ohio, budgeted $10,000 for its medics and police to use naloxone, also known as ..."
Mobile addiction treatment clinic travels where it's needed,"Saturday, Aug 27, 2016, by Max Siegelbaum","The trailer hitched to a Ford pickup is a XLR Hyper Lite, designed for family vacations and campgrounds. But parked under a black, netless basketball hoop in an asphalt parking lot in Kittanning, it serves a very different purpose as an addiction recovery clinic. One overcast August morning, Eric McFarren, ..."
Excela health to administer Suboxone to opioid patients at emergency departments,"Saturday, Jul 28, 2018, by Renatta Signorini",Excela Health emergency department patients with an opioid addiction can now get a dose of Suboxone before leaving the hospital. Local officials and lawmakers have worked for months to clear the way for a medication-assisted treatment program at all three hospitals which have already adopted other programs to connect people ...
What Westmoreland County voters should know on Election Day,"Saturday, Nov 04, 2017, by Tribune-Review",Top of the ballot Voters on Tuesday will decide which of two experienced attorneys — both have strong community ties and a history of public service — will serve a 10-year term as a judge in Westmoreland County Common Pleas Court. Republican Jim Silvis and Democrat Lisa Monzo both said ...
Authorities investigate powerful painkiller-heroin mix as death toll rises,"Tuesday, Jan 28, 2014, by Jason Cato","Gina Adkins pleaded with her sister in a text message to get help. 'I know if you don't stop, you will die,' she typed on Nov. 30. On Monday, Adkins said goodbye to her younger sister, Christina A. Donati-Racioppo, 31, at Mount St. Peter Parish in New Kensington. Authorities believe ..."
Drug epidemic spotlights shortage of counselors,"Sunday, Mar 20, 2016, by Chuck Biedka","The office along Fourth Avenue in New Kensington looks much like many in the region, but what happens there can change — and even save — lives. Louis Bator and Audrey Means meet there with people trying to stop using heroin, cocaine or alcohol. Means, a Greenbriar Treatment Center addiction ..."
16 Pittsburgh-area offenders to get early prison release under new sentencing guidelines,"Saturday, Oct 31, 2015, by Brian Bowling and Elizabeth Behrman","Vernon Jackson used a Station Square nightclub as a front for a heroin ring he operated in Pittsburgh and New Jersey. Leroy Shepherd operated a multimillion-dollar drug ring in Western Pennsylvania, Texas and Michigan. He was ordered to forfeit more than $1 million in proceeds when arrested in 2002. Markus ..."
Ex-officer to challenge longtime Export district judge,"Wednesday, Apr 26, 2017, by Patrick Varine","Voters will choose between a longtime incumbent and a longtime police officer who wants to bring his experience to the office of district judge in Export. Incumbent Charles Conway and challenger Michael Ruane, both of Murrysville, are cross-filed in the May 16 primary. Conway, 65, who has held the position ..."
"Heroin: Cheap, plentiful, deadly","Saturday, Feb 22, 2014, by David Conti and Jason Cato","The stranger reflected in the mirror and the pain coursing through her body were more than Ashley Potts could bear. At 20, her heroin addiction was three years old. 'I didn't think I would live past my 21st birthday,' said Potts, 28, a case manager in the Washington Drug andamp; ..."
Cuddlers help calm drug-exposed babies at Excela Westmoreland,"Saturday, Jan 28, 2017, by Mary Pickels","In a darkened room in Excela Health Westmoreland Hospital's special care nursery, Kristy Ridilla sat quietly rocking a sleeping infant. Ridilla wore a soft smile of contentment as she looked down at the tiny baby, swaddled in snowy white blankets. Ridilla, 36, of Unity, is a baby cuddler, one of ..."
Ken Bacha rolls toward fifth term as Westmoreland County coroner,"Tuesday, Nov 07, 2017, by Paul Peirce","Westmoreland County Coroner Ken Bacha was headed to election to a fifth four-year term in a rematch Tuesday with former deputy coroner F. Christopher O'Leath, according to unofficial election returns. Bacha, 56, of Greensburg, garnered 61 percent of the votes to 39 percent for O'Leath, 40, of New Kensington, with ..."
Penn-Trafford SADD club wins 2 of 3 statewide drug-awareness awards,"Thursday, Nov 09, 2017, by Patrick Varine","The Penn-Trafford High School Students Against Destructive Decisions club took home two of three statewide SADD Awards at the organization's annual conference last week. The club won SADD Activity of the Year for a 2016 drug awareness event, and faculty adviser Kim Stefkovich won SADD Advisor of the Year. And ..."
Judge sets $1M bond for McKeesport man charged in Greensburg heroin bust,"Wednesday, Jan 11, 2017, by Matthew Santoni","A McKeesport man just paroled for a 2013 shooting was arrested and held on $1 million bond after Greensburg police arrested him in a car, allegedly with seven bricks of heroin. About 5:50 p.m. Tuesday, officers stopped a silver Chevy Cruze that had reversed down Madison Avenue and pulled into ..."
U.S. Rep. Conor Lamb introduces first two bills in Congress,"Monday, May 21, 2018, by Wes Venteicher","U.S. Rep. Conor Lamb, D-Mt. Lebanon, last week introduced his first two pieces of legislation since taking office at the beginning of April. Lamb introduced a bill Tuesday that would provide a way for the Department of Veterans Affairs to spend more money on a proposed overhaul. Two days later, ..."
12 homicides racked up in 2016,"Friday, Dec 30, 2016, by Matthew Santoni","Westmoreland County approaches the end of 2016 with a dozen homicide cases. All but one have been closed by an arrest, the death of the primary suspect or, in one case, a finding that an officer-involved shooting was justified. 'It speaks to the maximum effort that state police, municipal police ..."
Drug treatment center opens in Greensburg,"Tuesday, Jul 15, 2014, by Richard Gazarik","A Pittsburgh drug treatment center, which prescribes Suboxone to treat drug addiction, has opened a clinic in Greensburg. Allied Addiction Recovery at 766 E. Pittsburgh St. will be open Tuesdays and Fridays, according to the company. AAR describes itself as an 'abstinence-based' drug-and-alcohol treatment program that offers Suboxone for managing ..."
Attorney argues that charges relating to Derry woman's death be thrown out,"Friday, Apr 27, 2018, by Rich Cholodofsky",The lawyer for an Indiana County man charged with providing a fatal dose of fentanyl-laced heroin that killed a Derry woman in late 2016 on Friday said prosecutors could not prove their case and asked that drug delivery resulting in death charges be dismissed. Defense attorney Emily Smarto said the ...
Pittsburgh attorney sets up 'opioid trusts' for beneficiaries with addiction issues,"Sunday, Aug 12, 2018, by Patrick Varine","Attorney Martin Hagan specializes in estate planning and has answered questions about nearly all aspects of setting up wills, trusts and similar legal documents. But four years ago, he got a question he hadn't anticipated. 'I had clients with a child who had a substance abuse disorder, and they were ..."
Five indicted for deadly drug trafficking in Pittsburgh,"Friday, Apr 06, 2018, by Matthew Medsger","A set of twins, their two cousins and one of their wives have been indicted by a federal grand jury in Pittsburgh on charges they trafficked in heroin and fentanyl. Charged are Brad Reed, 26, Pittsburgh, his twin brother Greg Reed, 26, Pittsburgh, their cousins Richard Ruby, 31, Pittsburgh and ..."
Snowden challenges Kistler for Harrison City district judge nominations,"Wednesday, Apr 29, 2015, by Chris Foreman","Because of a challenge from Georgia Snowden, Harrison City District Judge Helen Kistler will have a third contested primary election since her appointment to the bench in late 2002. Snowden, who was clerk for a district judge in Allegheny County for 10 years, is emphasizing her community connections in running ..."
'It's raining needles': Drug crisis creates pollution threat,"Monday, Jul 17, 2017, by The Associated Press","LOWELL, Mass. — They hide in weeds along hiking trails and in playground grass. They wash into rivers and float downstream to land on beaches. They pepper baseball dugouts, sidewalks and streets. Syringes left by drug users amid the heroin crisis are turning up everywhere. In Portland, Maine, officials have ..."
"Pennsylvania agencies fighting opioid crisis fall short in key ways, audit finds","Thursday, Jul 13, 2017, by Wes Venteicher","If you want to evaluate a drug treatment center before you or a loved one checks in, the Pennsylvania Department of Drug and Alcohol Programs doesn't make it easy to find inspection data, much less interpret it. The lone metric the state Department of Corrections uses to gauge if its ..."
Dozens arrested in takedown of multistate opioid distribution network,"Tuesday, Apr 17, 2018, by Wire Reports","Dozens of people were arrested Tuesday in a major drug trafficking sweep in Huntington, W.Va., a city hit hard by the opioid epidemic. U.S. Attorney Mike Stuart said more than 200 federal, state and local law enforcement officers targeted nearly 100 people for arrests aimed at dismantling a multi-state distribution ..."
Seniors in assisted living center cited for heroin use in Lancaster County,"Wednesday, Feb 21, 2018, by Debra Erdley","The opioid epidemic apparently is reaching new heights — and age groups — in Pennsylvania, where a 79-year-old woman and a 69-year-old man at a senior living center recently were cited for being under the influence of heroin. PennLive reported Wednesday that police charged Margery A. Cook, 79, and Jay ..."
"Heyl: Left Hand, W.Va., eschews chance to celebrate maligned southpaws","Thursday, Aug 11, 2016, by Eric Heyl","In an incredible statistical oddity, everyone in this tiny West Virginia town is a left-hander. That's why it's so disappointing to find the place is making no attempt to seize the international spotlight on Saturday. There's no reason why it shouldn't serve as a spiritually enriching place for an oft-maligned ..."
"Starkey: Farewell, Bruce Arians","Saturday, Aug 18, 2012, by Joe Starkey","First, an interesting and typically cryptic Ben Roethlisberger quote. This was Wednesday at training camp, after dinner, as Roethlisberger and his wife waited for a golf cart to take them across campus. Not a good time for an interview, obviously, but he graciously agreed to answer a quick question. The ..."
Priest abuse survivors share stories on network news,"Thursday, Aug 09, 2018, by Tribune-Review","A highly anticipated grand jury report detailing decades of allegations of sexual abuse and cover-ups in six Pennsylvania Catholic dioceses, including the ones based in Greensburg and Pittsburgh, is gaining traction in national news. A half dozen witnesses who told the grand jury tales of sexual abuse at the hands ..."
Revolving door of despair: Drugs land more women behind bars,"Monday, May 21, 2018, by The Associated Press","JACKSBORO, Tenn. — On opposite sides of the county jail, a mother and her son chat about school, girls, birthday gifts — and their future together. They aren't allowed to see each other face-to-face, so the inmate and the fifth-grader connect by video. 'Hi, Mommy,' 10-year-old Robby says to Krystle ..."
Time to replace DA Peck,"Monday, Oct 28, 2013, by Letter to the Editor","I am writing in response to 'Republicans: Vote for Peck' (Oct. 23), written by Sharyn Jenniches, who claimed that unseating Westmoreland County District Attorney John Peck would leave a 'gaping hole' in our legal system. Does she think Peck will be there forever Would it not be better to have ..."
"Election 2017: All you need to know about races in Allegheny, Westmoreland and Alle-Kiski Valley","Sunday, Nov 05, 2017, by Tribune-Review","Election Day is Tuesday. Polls are open from 7 a.m. to 8 p.m. To follow along with live results, click here. A compilation of stories looking at various races are below. Click on your area to see all the stories: Allegheny | Westmoreland | Alle-Kiski Valley And for more information ..."
"Autopsies: Philadelphia-area couple found dead were fatally stabbed, then shot","Tuesday, May 08, 2018, by The Associated Press","RICHBORO, Pa. — Authorities say a young couple found dead in their Philadelphia area home last week died from multiple stab wounds and were shot after they had been killed. Bucks County prosecutors announced the autopsy findings for 27-year-old Tyler Roy and 28-year-old Christina Roy on Monday. They were killed ..."
Law enforcement often feels overwhelmed by Mon Valley's heroin epidemic,"Monday, Aug 03, 2015, by Chris Buckley","(Part one of a six-part series on the effects of heroin on the Mid-Mon Valley.) The United States has waged a war on illegal drugs since 1971, when President Richard Nixon declared them 'public enemy No 1.' Throughout the decades, the war has targeted marijuana, acid and cocaine, just three ..."
"Washington DA: Unified effort vital to battle prescription drug, heroin abuse","Friday, Feb 14, 2014, by Rick Bruni Jr.","As Washington County District Attorney Gene Vittone spoke Thursday, more than a dozen law enforcement officers stood stoically behind him. The message was clear: A unified effort is vital to battle a prescription drug and heroin problem that is plaguing the county. During a press conference in the Washington County ..."
Pennsylvania activists call for needle exchanges during opioid epidemic,"Friday, Jan 12, 2018, by Debra Erdley","A statewide group of public health activists Friday called on Pennsylvania lawmakers to expand their reaction to the opioid epidemic to include support for needle exchange programs. Gov. Tom Wolf this week declared the opioid epidemic a public health disaster, a move that will relax some regulations for addiction treatment ..."
Vince Mercuri: Combat society's divisiveness with personal wellness,"Friday, Jul 20, 2018, by Vince Mercuri","Society continues to be locked in a battle that divides us along political, cultural, spiritual, lifestyle and economic lines. These divisions are not new to our republic. Our country's foundational documents and our Founding Fathers have always inspired rich discussion and mediation between the Hamiltonian and Jeffersonian views of governance ..."
Philadelphia closes encampments filled by people addicted to heroin,"Wednesday, May 30, 2018, by The Associated Press","PHILADELPHIA — Jason Carmine moved to Philadelphia from Delaware when he was offered a job in the landscaping business. But within two weeks, he found himself unemployed with nowhere to go. He and his father, Kevin, huddled beneath a bridge in Philadelphia, sheltering with other people who, like them, were ..."
Priest abuse survivors share stories on network news,"Thursday, Aug 09, 2018, by Tribune-Review","A highly anticipated grand jury report detailing decades of allegations of sexual abuse and cover-ups in six Pennsylvania Catholic dioceses, including the ones based in Greensburg and Pittsburgh, is gaining traction in national news. A half dozen witnesses who told the grand jury tales of sexual abuse at the hands ..."
Pennsylvania Gov. Tom Wolf announces $26M grant to fight opioids,"Wednesday, Apr 25, 2018, by Matthew Medsger","Gov. Tom Wolf announced Wednesday that the state has been granted $26.2 million to help in the fight against opioids. Known as a State Targeted Response to the Opioid Crisis Grant and issued through the federal 21st Century Cures Act, this is the second year in a row that the ..."
Cops nab 4 in Monessen drug hangout,"Saturday, Aug 29, 2015, by Stacy Wolford",Four Mon Valley residents were arrested at a Monessen house police described as a place drug users go to get high. The Monessen police investigation also led to the 1327 Nash Ave. residence being condemned and an arrest in a burglary at a city pharmacy. Police Lt. James Smith said ...
Think before you ink: Tattoo removal a $27M annual business,"Wednesday, Aug 27, 2014, by Aaron Aupperlee","Alexis Hancharik hopes to have her divorce finalized by the end of the month. But the tattoo of her husband's name scrawled between her shoulder blades will take a bit longer to disappear. 'No more names,' Hancharik, 34, of Jefferson Hills said. Tattoo removal clinics around Pittsburgh have erased many ..."
Mon City drug sweep nets 10 arrests,"Wednesday, Apr 08, 2015, by Chris Buckley","Monongahela police conducted a sweep early Tuesday, arresting eight suspects on a variety of drug-related charges. The biggest catch occurred when city police arrested a couple that allegedly was in possession of a bundle of heroin. Michelle Grcich, 30, and Henry Harrison Mock III, 42, both of Cuff Street, Monongahela, ..."
"Wolf renews opioid disaster declaration, eyes legislation to declare public health emergency","Wednesday, Apr 04, 2018, by Megan Guza","Citing the success of several initiatives in the first 90 days, Gov. Tom Wolf on Wednesday renewed his statewide opioid disaster declaration and announced that legislation is in progress that would allow the state Secretary of Health of declare the epidemic a public health emergency. 'We have made real progress ..."
Medicine collection box set up in West View,"Wednesday, Nov 05, 2014, by Bill Zlatos",People now may discard expired or otherwise unwanted prescription medicine and even illegal drugs — no questions asked — at a drug-collection box in the lobby of the West View Borough Building. 'Our goal is to get prescribed medications that are no longer needed out of households and to reduce ...
Revolving door of despair: Drugs land more women behind bars,"Monday, May 21, 2018, by The Associated Press","JACKSBORO, Tenn. — On opposite sides of the county jail, a mother and her son chat about school, girls, birthday gifts — and their future together. They aren't allowed to see each other face-to-face, so the inmate and the fifth-grader connect by video. 'Hi, Mommy,' 10-year-old Robby says to Krystle ..."
'It's raining needles': Drug crisis creates pollution threat,"Monday, Jul 17, 2017, by The Associated Press","LOWELL, Mass. — They hide in weeds along hiking trails and in playground grass. They wash into rivers and float downstream to land on beaches. They pepper baseball dugouts, sidewalks and streets. Syringes left by drug users amid the heroin crisis are turning up everywhere. In Portland, Maine, officials have ..."
"Pennsylvania agencies fighting opioid crisis fall short in key ways, audit finds","Thursday, Jul 13, 2017, by Wes Venteicher","If you want to evaluate a drug treatment center before you or a loved one checks in, the Pennsylvania Department of Drug and Alcohol Programs doesn't make it easy to find inspection data, much less interpret it. The lone metric the state Department of Corrections uses to gauge if its ..."
Dozens arrested in takedown of multistate opioid distribution network,"Tuesday, Apr 17, 2018, by Wire Reports","Dozens of people were arrested Tuesday in a major drug trafficking sweep in Huntington, W.Va., a city hit hard by the opioid epidemic. U.S. Attorney Mike Stuart said more than 200 federal, state and local law enforcement officers targeted nearly 100 people for arrests aimed at dismantling a multi-state distribution ..."
Dozens nailed in historic Washington County drug sting,"Thursday, Feb 27, 2014, by Stacy Wolford","A Washington County drug warrant sweep investigators believe was the largest in the county's history netted numerous arrests in the Mon Valley. Armed with 88 arrest warrants, the Washington County District Attorney's Drug Task Force and state police spent Wednesday rounding up people mostly wanted on felony drug charges. District ..."
Discarded syringes put cleanup workers along Pennsylvania roads at risk,"Saturday, Oct 31, 2015, by Craig Smith","Vince Mastrorocco remembers when volunteers for Derry Township's highway cleanup program were unfazed by Saturday mornings spent hauling away old tires and litter. That was before the region's deadly heroin epidemic took hold and roadside garbage became peppered with contaminated hypodermic needles, he said. 'It's getting progressively worse,' Mastrorocco said. ..."
Donora man sentenced to prison for 2011 assaults,"Friday, Mar 21, 2014, by The Valley Independent","A Donora man convicted of attacking Monongahela Valley Hospital workers and a state constable will serve a minimum of 17½ years in prison. Shaun Dennis Rosario, 35, last known address of 535 Allen Ave., was sentenced Thursday by Washington County Court of Common Pleas Judge John F. DiSalle to serve ..."
"Pennsylvania Senate candidate has known homelessness, sorrow of opioid crisis","Wednesday, Feb 14, 2018, by Wes Venteicher","James Craig didn't take a traditional path to politics. The 29-year-old Washington County Democrat running for state Senate was homeless for two years before graduating high school, earning a bachelor's degree and a law degree from Pitt and starting his own real estate law firm. He is the only Democrat ..."
China makes deadly opioid carfentanil a controlled substance,"Wednesday, Feb 15, 2017, by The Associated Press","SHANGHAI — China is adding carfentanil and three related synthetic opioids to its list of controlled substances effective March 1, China's National Narcotics Control Commission said Thursday. The Drug Enforcement Administration called the move a potential 'game-changer' that is likely to reduce supply of key chemicals driving a surge of ..."
Anita Prizio turned disappointment into motivation to win Allegheny County Council seat,"Thursday, Nov 09, 2017, by Theresa Clift","Businesswoman Anita Prizio's strong support for Bernie Sanders and her deep disappointment in the outcome of the presidential election persuaded her to return to public office for the first time in over a decade. 'I thought, 'this is my way to be proactive and do something,'' Prizio said. 'I didn't ..."
AP fact check: Trump's claims in his State of Union address,"Tuesday, Jan 30, 2018, by The Associated Press","WASHINGTON — The AP is fact-checking prepared remarks from President Trump's State of the Union speech. Here's a look at some of the claims we've examined: TERRORISTS TRUMP: 'In the past, we have foolishly released hundreds and hundreds of dangerous terrorists only to meet them again on the battlefield, including ..."
Alleged heroin trafficker from Charleroi charged,"Thursday, Oct 15, 2015, by Rick Bruni Jr.","A Charleroi man suspected of trafficking vast amounts of heroin throughout Washington County was indicted Tuesday on federal charges, the county district attorney said. Darius Rawls, 20, of Crest Avenue was charged with violating federal drug and firearms laws, according to Washington County District Attorney Gene Vittone. Vittone said the ..."
