Title,Date,Blurb
Pittsburgh park rangers to carry Narcan as state promises $5M to responders,"Friday, Oct 20, 2017, by Aaron Aupperlee","Pittsburgh park rangers will be equipped with naloxone and trained to use it to revive people who have overdosed on heroin or other opiates, Public Safety Director Wendell Hissrich said Thursday. Hissrich said the goal is to be able to save more lives in the city. 'So that we can ..."
Western Pennsylvania emergency rooms altering policies on painkillers,"Monday, Feb 24, 2014, by Richard Gazarik","The bleeding man walked into the emergency room in Excela Health Westmoreland Hospital in Greensburg and said he was in pain: a concrete block had fallen on his arm. The pain was real, but the injury was no accident, said Mark Persin, an ER physician. The man was a drug ..."
Homewood man indicted on charges he intended to sell nearly a pound of fentanyl,"Wednesday, Mar 14, 2018, by Megan Guza","A federal grand jury has indicted a Homewood man on charges he intended to sell nearly a pound of fentanyl over a three-week period last year, U.S. Attorney Scott Brady said Wednesday. The indictment, returned Tuesday, charged Lewis Lamont Johnson, 35, with conspiracy and intent to distribute 400 grams of ..."
"Pittsburgh man gets probation for distributing 3,000 oxycodone tablets","Monday, Jul 23, 2018, by Renatta Signorini","A Pittsburgh man was sentenced last week to three years of probation for unlawfully distributing more than 3,000 oxycodone pills, according to the office of U.S. Attorney Scott Brady. Michael C. Pegher, 47, pleaded guilty in February in federal court to drug-related offenses. In addition to the probation term, Pegher ..."
"Jeannette leads Westmoreland in overdose deaths, officials look to reverse trend","Tuesday, Apr 03, 2018, by Paul Peirce","Jeannette officials have asked the Westmoreland County Drug Overdose Task Force to help them deal with a troubling trend in overdose deaths revealed in the coroner's analysis of 2017 cases. The city had 21 fatal overdoses last year, surpassing the county's largest municipality, Hempfield Township, which had 19. Yet Hempfield ..."
Jeannette man charged with hindering arrest of woman in meth investigation,"Tuesday, Dec 05, 2017, by Paul Peirce","Jeannette police allege that a Jeannette man tried to throw investigators off the trail of a drug suspect when they raided a home Monday and discovered $9,000 of suspected crystal methamphetamine. Sgt. Donald Johnston charged Vincent C. Wroten, 41, with hindering apprehension in addition to illegal possession of a controlled ..."
Rematch in Westmoreland County coroner's race shows rift in overdose death issue,"Tuesday, Oct 17, 2017, by Paul Peirce","When Westmoreland County voters go to the polls Nov. 7, they'll find the same names on the ballot for coroner as they did in 2013. Four-term incumbent Democrat Ken Bacha is again being challenged by former deputy coroner F. Christopher O'Leath, a Republican. The winner will serve a four-year term ..."
New Kensington's Bob Deringer eager to accept challenges as city's new police chief,"Tuesday, Jan 09, 2018, by Matthew Medsger and Madasyn Czebiniak","Acting New Kensington police Chief Bob Deringer is settling into his new role as head of the city's police force and focusing on the many challenges the department faces. The most obvious is staffing. The department is considered to be fully staffed at 23 officers, but it is down four ..."
Dozens indicted on federal drug charges tied to heroin rings out of Wilkinsburg,"Thursday, May 29, 2014, by Brian Bowling","Wearing T-shirts with the slogan 'a hundred bricks at a time,' members of the Wilkinsburg-based 'Bricks R Us' drug ring openly sold heroin in Monroeville and across the region, federal officials said on Thursday. They said dealers sometimes used junior high school students to hawk the drug in communities across ..."
Pittsburgh-shot 'Mulligan' captures spot in LA Film Festival,"Friday, Sep 07, 2018, by Natasha Lindstrom",A proposed TV drama series about a wayward golf-pro-turned-convict looking for a second chance in Pittsburgh is about to get its first shot at being seen by an international audience. 'Mulligan' -- the pilot was filmed in Western Pennsylvania last fall by a predominately local cast and crew -- has ...
"Tarentum, Harrison, Arnold police, drug agents arrest more than 20","Tuesday, Jun 13, 2017, by Chuck Biedka",Police on both sides of the Allegheny River have been busy rounding up illegal drug suspects. Tarentum and Harrison police and members of a state Attorney General's Office drug task force arrested 15 people in early morning drug raids Tuesday. Tarentum police Chief Bill Vakulick said the task force charged ...
Medical marijuana expands to leaf form in Pennsylvania,"Monday, Apr 16, 2018, by Ben Schmitt",Pennsylvania Health Secretary Dr. Rachel Levine on Monday approved a recommendation to allow the sale of medical marijuana in leaf form. Her decision means Pennsylvanians will soon be able to buy leaf medical marijuana for vaporization. The law forbids residents from smoking it. 'We anticipate dry leaf will be available ...
"Pompeo visits Mexico, is urged to reunite migrant families","Friday, Jul 13, 2018, by The Associated Press",MEXICO CITY -- Mexican President Enrique Pena Nieto on Friday urged a U.S. delegation led by Secretary of State Mike Pompeo to quickly reunite migrant families separated at the border. Pena Nieto said in a statement he called for 'a permanent alternative that prioritizes the well-being and rights of minors.' ...
Pittsburgh City Council race focuses on revitalization,"Sunday, Oct 29, 2017, by Bob Bauder","Anthony Coghill wants to revitalize Pittsburgh's South Hills neighborhoods. Cletus Cibrone Abate plans to follow the money. The two candidates for Pittsburgh City Council's District 4 office — Coghill, a Beechview Democrat, and Abate, a Republican from Overbrook — will face off during the Nov. 7 election in this year's ..."
Drug abuse series coming to the Lower Valley,"Saturday, Jul 01, 2017, by Brian C. Rittmeyer","Just over two years ago, more than 100 people gathered in the Springdale Borough Building to confront drug abuse, depression and suicides in the community. That was the start of the Springdale HOPE group — short for Helping Our Peers Everyday. Fewer people now attend the monthly meetings of the ..."
NFL commissioner Roger Goodell says marijuana is addictive and unhealthy for players,"Friday, Apr 28, 2017, by Ben Schmitt","A week after a medical marijuana conference brought former football players to Pittsburgh to advocate the benefits of cannabis use in controlling pain, NFL Commissioner Roger Goodell proclaimed on a sports talk show that the drug is addictive and unhealthy for players. 'It does have an addictive nature,' Goodell said ..."
Ex-NFL star Ricky Williams to headline medical marijuana conference in Pittsburgh,"Wednesday, Jan 11, 2017, by Ben Schmitt","A medical cannabis conference is headed to Pittsburgh, and it happens to be scheduled for the day after 4/20 — a well-known term for marijuana use. Medical marijuana proponents are set to converge on the David L. Lawrence Convention Center for a two-day expo April 21-22. Organizers expect to draw ..."
Medical marijuana dispenser has its best sales yet on 1st day that dry leaf form becomes available,"Wednesday, Aug 01, 2018, by Natasha Lindstrom",More than 70 cars packed into the parking lot of Solevo Wellness just off the Parkway East in Pittsburgh's Squirrel Hill neighborhood shortly after 6 p.m. Wednesday -- more than an hour after the medical marijuana dispensary had closed its doors early amid its largest rush of patients yet. A ...
Feds bust one of largest cocaine rings in Western Pennsylvania; 39 indicted,"Wednesday, Apr 25, 2018, by Megan Guza","A federal grand jury has indicted 39 people in a cross-country cocaine ring that flooded Pittsburgh and the Mon Valley with drugs, U.S. Attorney Scott Brady said Wednesday. The cocaine ring was among the largest in the history of Western Pennsylvania, Brady said. It stretched from Pittsburgh to Los Angeles ..."
Pittsburgh region joins National Prescription Drug Take-Back Day,"Saturday, Oct 22, 2016, by Natasha Lindstrom","Ron Weingrad was happy to gather up the medicine bottles he no longer needed or whose contents had expired, stuff them into a Giant Eagle plastic bag and drop them off at the Pittsburgh police station in Squirrel Hill on Saturday morning. The 71-year-old man from Point Breeze doesn't want ..."
"U.S. Sen. Bob Casey talks accomplishments, missed opportunities with Tribune-Review","Monday, Apr 02, 2018, by Debra Erdley","Pennsylvania's soft-spoken senior senator isn't known for flash or strident rhetoric, but after nearly 12 years in the U.S. Senate, Bob Casey Jr. quietly points to a record that might argue those qualities aren't necessary for success. In an hourlong interview with the Tribune-Review editorial board, Casey, who is seeking ..."
Reality Tour program continues efforts to educate about dangers of addictions,"Friday, Mar 10, 2017, by Renatta Signorini","Greensburg attorney Vince Quatrini thought his community could benefit from drug prevention. Ten years later, the Reality Tour he brought to the courthouse is still going strong. 'I was impressed by the concept,' Quatrini said. 'It was so simple and yet so effective to me.' He pulled together members of ..."
Pittsburgh City Council race focuses on revitalization,"Sunday, Oct 29, 2017, by Bob Bauder","Anthony Coghill wants to revitalize Pittsburgh's South Hills neighborhoods. Cletus Cibrone Abate plans to follow the money. The two candidates for Pittsburgh City Council's District 4 office — Coghill, a Beechview Democrat, and Abate, a Republican from Overbrook — will face off during the Nov. 7 election in this year's ..."
Drug abuse series coming to the Lower Valley,"Saturday, Jul 01, 2017, by Brian C. Rittmeyer","Just over two years ago, more than 100 people gathered in the Springdale Borough Building to confront drug abuse, depression and suicides in the community. That was the start of the Springdale HOPE group — short for Helping Our Peers Everyday. Fewer people now attend the monthly meetings of the ..."
"Ex-U.S. Attorney Hickton to head Pitt's Institute for Cyber Law, Policy and Security","Wednesday, Jan 11, 2017, by Tribune-Review","Former U.S. Attorney David Hickton will be the University of Pittsburgh's founding director of the Institute for Cyber Law, Policy and Security, the university announced Wednesday. 'With the appointment of David Hickton, the University of Pittsburgh is poised to offer significant contributions to the national discussion on cyber-related issues affecting ..."
Ex-NFL star Ricky Williams to headline medical marijuana conference in Pittsburgh,"Wednesday, Jan 11, 2017, by Ben Schmitt","A medical cannabis conference is headed to Pittsburgh, and it happens to be scheduled for the day after 4/20 — a well-known term for marijuana use. Medical marijuana proponents are set to converge on the David L. Lawrence Convention Center for a two-day expo April 21-22. Organizers expect to draw ..."
FBI gives Norwin leader high honor,"Monday, Jan 18, 2016, by Joe Napsha","The FBI has recognized Norwin School District's superintendent for his work on the bureau's heroin outreach prevention initiative and for his leadership role with the FBI STEM Cyber Security Initiative, which established three new cyber security courses. Superintendent William Kerr will receive the FBI Director's Community Leadership Award from the ..."
"Ohio man accused of buying fentanyl from China, selling it on the 'dark web'","Monday, Aug 13, 2018, by Chuck Biedka","A Euclid, Ohio, man pleaded guilty to distribution of fentanyl that he ordered from China and sold domestically, according to U.S. Attorney Scott W. Brady at Pittsburgh. Antoin Austin, 28, also allegedly sold the drug to a undercover FBI agent in Pittsburgh. Austin is scheduled be sentenced Nov. 5. Austin ..."
NFL commissioner Roger Goodell says marijuana is addictive and unhealthy for players,"Friday, Apr 28, 2017, by Ben Schmitt","A week after a medical marijuana conference brought former football players to Pittsburgh to advocate the benefits of cannabis use in controlling pain, NFL Commissioner Roger Goodell proclaimed on a sports talk show that the drug is addictive and unhealthy for players. 'It does have an addictive nature,' Goodell said ..."
Prominent Philadelphia neurologist faces sex allegations in 3 states,"Sunday, Nov 19, 2017, by The Associated Press","A prominent neurologist, already charged with groping patients at a Philadelphia clinic, is facing a growing number of accusations that he preyed on especially vulnerable pain patients at medical facilities in three states, using his impressive reputation as a healer to trap women in long-term doctor-patient relationships marked by abuse. ..."
Pill fraud linked to heroin epidemic,"Saturday, Aug 08, 2015, by Chris Buckley","Late last month, Bentleyville pharmacy owner Andrew F. Kuzy pleaded guilty to insurance fraud, unlawful dispensing of a controlled substance and filing a false claim. He was sentenced to 22 to 44 months in prison. His crimes largely involved pain-killing drugs. In Monessen, Erica Marie Ciepley agreed last fall to ..."
U.S. attorney in Pittsburgh calls heroin surge public health crisis,"Thursday, Aug 06, 2015, by Chris Buckley","(Part four of a six-part series on the effects of heroin on the Mid-Mon Valley.) David Hickton contends the effort to stem heroin trafficking and addiction is not a losing cause. He sees it as cumulative law enforcement problem. 'It's not a war, it's a public health crisis,' the Pittsburgh-based ..."
Gov. Wolf says opponent Scott Wagner chose campaigning over key Senate votes,"Thursday, May 31, 2018, by Wes Venteicher",Gov. Tom Wolf's re-election campaign criticized Republican opponent Scott Wagner on Wednesday for announcing that he would resign from the state Senate to focus on his gubernatorial campaign. Wagner's resignation after missing two days of voting last week to attend a Republican Governors Association event shows he is 'only interested ...
Trio of Washington County Republicans seek nomination for vacant state House seat,"Wednesday, Jan 10, 2018, by Wes Venteicher","Three Washington County Republicans have announced they are campaigning for a May special election to replace a Democratic state representative who resigned to become a judge. Jerad Cypher, a former president of East Washington Borough Council, announced his campaign this week to be the party's nominee for the 48th state ..."
Western Pennsylvania's medical marijuana industry gains momentum,"Friday, Feb 23, 2018, by Jacob Tierney","Western Pennsylvania's medical marijuana industry is starting to bloom, though it will be a while before Westmoreland County gets in on the action. The county has one state-approved medical marijuana facility — the Keystone Integrated Care dispensary at 303 E. Pittsburgh St. in Greensburg — which has been delayed until ..."
Carnegie Mellon ranks as top grad school in artificial intelligence,"Thursday, Mar 22, 2018, by Aaron Aupperlee","Carnegie Mellon University has the nation's best graduate program in artificial intelligence, according to a ranking released this week by U.S. News andamp; World Report. The university's AI program moved from No. 2 on the list to the top spot in U.S. News andamp; World Report's most recent rankings, released ..."
Melania Trump addresses federal conference on cyberbullying,"Monday, Aug 20, 2018, by The Associated Press","ROCKVILLE, Md. -- Melania Trump encouraged technology and social media companies Monday to provide more opportunities for young people to share ideas for how to be good citizens online. Pressing forward with an effort to combat youth cyberbullying, the first lady said that while most children are more aware than ..."
Clinton: Trump budget an 'attack of unimaginable cruelty',"Friday, May 26, 2017, by The Associated Press","WELLESLEY, Mass. — Hillary Clinton peppered her Wellesley College commencement address Friday with barbs aimed at her rival in last year's presidential election, criticizing President Donald Trump's budget proposal as a mean-spirited 'con.' The former Democratic presidential nominee never mentioned Trump by name even as she lashed out at his ..."
"Pair accused of attempting to sell 40,000 pills to drug agent","Saturday, Feb 10, 2018, by Wire Reports","A Pennsylvania couple accused of conspiring to sell thousands of pills that contained heroin but were passed off as oxycodone face federal charges in New Jersey. Francisco Perez, 31, and Nadia Moronta Pena, 33, both of Hazleton were both charged with conspiring to distribute more than 100 grams of heroin ..."
"Congressional candidates Lamb, Saccone to debate Monday night","Friday, Feb 16, 2018, by Wes Venteicher","Congressional candidates Rick Saccone and Conor Lamb will participate in a televised debate Monday night. KDKA-TV will air the debate — the first of the campaign — at 7 p.m. The debate also will be streamed on KDKA.com and the station's Facebook account. Saccone, 60, a Republican state representative from ..."
Senate easily defeats measure to defund Planned Parenthood,"Thursday, Aug 23, 2018, by The Washington Post","WASHINGTON — The Senate easily defeated an attempt by Sen. Rand Paul, R-Ky., Thursday to strip money from Planned Parenthood, with Democrats holding together unanimously despite the prospect of election-year attacks from Republicans over the issue. Those attacks arrived mere moments after the vote closed, with the National Republican Senate ..."
Braddock Mayor John Fetterman announces lieutenant governor run,"Tuesday, Nov 14, 2017, by Wes Venteicher","Braddock Mayor John Fetterman announced Tuesday he is running for lieutenant governor. Fetterman, 48, gained popularity as a progressive political outsider during a run for a U.S. Senate seat last year. He lost the Democratic primary to Chester County's Katie McGinty but surpassed all polling projections by winning 20 percent ..."
Washington Township man arrested on drug charges,"Friday, May 01, 2015, by Rick Bruni Jr.","Police confiscated a loaded handgun, nearly three dozen prescription pills and other suspected drugs from a Washington Township man Thursday during a traffic stop in Monessen. Dave Tonecha, 38, of Marion Villa, was accused of possessing 35 oxycodone pills, a small bag of suspected cocaine and a loaded Colt .380, ..."
Ohio prosecutor: Seized fentanyl enough to kill entire city,"Sunday, Nov 05, 2017, by The Associated Press","COLUMBUS, Ohio — An Ohio county prosecutor says the amount of fentanyl seized from three California men last month was enough to kill the entire population of Columbus. A Franklin County grand jury on Friday indicted Joel Lassiter, Luis Delgado and Rashaad Williams on aggravated drug trafficking and drug possession ..."
Revolving door of despair: Drugs land more women behind bars,"Monday, May 21, 2018, by The Associated Press","JACKSBORO, Tenn. — On opposite sides of the county jail, a mother and her son chat about school, girls, birthday gifts — and their future together. They aren't allowed to see each other face-to-face, so the inmate and the fifth-grader connect by video. 'Hi, Mommy,' 10-year-old Robby says to Krystle ..."
"Election 2017: All you need to know about races in Allegheny, Westmoreland and Alle-Kiski Valley","Sunday, Nov 05, 2017, by Tribune-Review","Election Day is Tuesday. Polls are open from 7 a.m. to 8 p.m. To follow along with live results, click here. A compilation of stories looking at various races are below. Click on your area to see all the stories: Allegheny | Westmoreland | Alle-Kiski Valley And for more information ..."
Law enforcement often feels overwhelmed by Mon Valley's heroin epidemic,"Monday, Aug 03, 2015, by Chris Buckley","(Part one of a six-part series on the effects of heroin on the Mid-Mon Valley.) The United States has waged a war on illegal drugs since 1971, when President Richard Nixon declared them 'public enemy No 1.' Throughout the decades, the war has targeted marijuana, acid and cocaine, just three ..."
Pennsylvania lawmakers to advance 5 bills intended to reduce gun violence,"Wednesday, Apr 18, 2018, by Wes Venteicher","At least five bills meant to reduce gun violence will be given a chance to move forward in the Pennsylvania state House following two weeks of hearings that ended Wednesday, said Judiciary Committee Chairman Ron Marsico, R-Dauphin County. The proposals would tighten rules for relinquishing firearms after domestic violence convictions, ..."
Drugs accounted for almost 100 deaths in Alle-Kiski Valley last year,"Sunday, Mar 15, 2015, by Chuck Biedka","Eight years ago, Ashley Potts was a regular heroin user. Despite moving from town to town in Armstrong County — Ford City, Kittanning, Elderton — she never had trouble finding hard drugs. 'I started using OxyContin (a narcotic pill similar to heroin) when I was 13,' she said. 'I was ..."
"Washington DA: Unified effort vital to battle prescription drug, heroin abuse","Friday, Feb 14, 2014, by Rick Bruni Jr.","As Washington County District Attorney Gene Vittone spoke Thursday, more than a dozen law enforcement officers stood stoically behind him. The message was clear: A unified effort is vital to battle a prescription drug and heroin problem that is plaguing the county. During a press conference in the Washington County ..."
VP Mike Pence and Sen. Bob Casey use Pittsburgh as stage to trade political barbs,"Friday, Feb 02, 2018, by Bob Bauder","Vice President Mike Pence appeared in Pittsburgh on Friday to tout the Trump administration's accomplishments and take a few swipes at Democratic Sen. Bob Casey, who is facing a Republican challenge in his re-election bid this year. Pence spoke for about 20 minutes before about 250 invited guests at the ..."
The Year in Pictures 2017,"Friday, Dec 29, 2017, by Tribune-Review","We said hello to a near-full solar eclipse and goodbye to an old friend in Kennywood's Log Jammer. We were in awe 13,000 feet in the air at the Westmoreland County Airshow and 20 feet underwater while watching pumpkins be carved in Slippery Rock. We mourned the deaths of New ..."
"Perfect storm rains heroin, pain pills onto Mon Valley","Tuesday, Aug 04, 2015, by Chris Buckley","(Part two of a six-part series on the effects of heroin on the Mid-Mon Valley.) Ask Dr. Neil A. Capretto why there is a heroin epidemic and he can pretty much talk all night. 'I give three-hour lectures on it,' Capretto said. 'The heroin problem in western Pennsylvania is more ..."
Pitt School of Medicine approved to conduct medical marijuana research,"Monday, May 14, 2018, by Debra Erdley","The University of Pittsburgh School of Medicine was among eight Pennsylvania medical schools certified Monday to conduct research in conjunction with Pennsylvania's medical marijuana program. The approval, coming just three months after Pennsylvania's first medical marijuana dispensary opened, signals an opening of the door to research that has been restricted ..."
"Rep. Joe Kennedy outshined by glossy lips, Conan O'Brien looks","Wednesday, Jan 31, 2018, by Matt Rosenberg","It was his time to shine, but the thing that seemed to shine most was whatever was on his lip. Many on social media said they couldn't hear much of what Rep. Joe Kennedy III said in the Democratic rebuttal to President Trump's State of the Union because the glare ..."
Ellsworth critical of mudslinging in GOP gubernatorial race,"Tuesday, Apr 10, 2018, by Wes Venteicher","Laura Ellsworth is casting herself as the serious, responsible candidate in the Republican gubernatorial primary race as better-funded opponents Scott Wagner and Paul Mango attack one another on TV. The Pittsburgh attorney criticized the back-and-forth between the two men in a written statement Monday. 'This is no longer the grand ..."
Fatal drug overdoses in Ohio increase to record number,"Sunday, Sep 23, 2018, by The Associated Press","COLUMBUS -- Fatal drug overdoses increased to a record 4,854 last year in Ohio, a 20 percent rise compared with the previous year, according to information reported to the state. Data on unintentional drug deaths provided to the Ohio Department of Health show 2017 was the eighth year in a ..."
"Support for Trump remains strong in Youngstown, 'a shot and a beer town'","Tuesday, Jul 25, 2017, by Aaron Aupperlee","Crowds that Donald Trump wooed during his campaign welcomed him to Youngstown, Ohio, on Tuesday as their president. A mass of people formed outside the Covelli Centre in downtown hours before Trump's plane even landed at the Youngstown-Warren Regional Airport in nearby Vienna. 'He's made us proud to be Americans,' ..."
"For some, pathway to Thanksgiving often bumpy","Wednesday, Nov 25, 2015, by Rick Bruni Jr.","As Mid-Mon Valley residents gather to count their blessings this Thanksgiving, three of them will celebrate a bittersweet holiday. Home sweet home For Alicia Hruby, the Thanksgiving turkey will taste especially good this year andndash; simply because she'll be dining at home. The 16-year-old Monongahela girl spent the last two ..."
"Law enforcement, recovering addict preach dangers of drugs at Monessen High","Thursday, Feb 28, 2013, by Rick Bruni Jr.","Westmoreland County Coroner Ken Bacha clenched a toe tag in his right hand and a black body bag in his left. 'Life and drugs are like a GPS. Go down the right road and you're going to a positive destination you want,' Bacha said. 'You veer off on the wrong ..."
"Josh Shapiro driven by ambition, desire to tackle big problems","Sunday, Aug 26, 2018, by Wes Venteicher","Pennsylvania Attorney General Josh Shapiro developed a reputation as an ambitious politician eager to tackle big problems long before he detailed a grand jury's explosive findings about child sexual abuse in six of the state's Catholic dioceses, according to current and former colleagues. Before gaining national headlines and the attention ..."
"Cannabis has record of safety, efficacy","Wednesday, Nov 22, 2017, by Letter to the Editor","Calls for further study regarding the relative safety and therapeutic efficacy of cannabis are always welcome ('Pa. should lead medical marijuana research'). But such calls should not inadvertently ignore or minimize the evidence that is already available. Unlike modern pharmaceuticals, cannabis possesses an extensive history of human use dating back ..."
Synthetic marijuana overdose total hits 76 in Connecticut park near Yale,"Thursday, Aug 16, 2018, by The Associated Press","NEW HAVEN, Conn. -- The number of overdose victims linked to a suspected bad batch of synthetic marijuana has risen to 76 in New Haven, Connecticut, as officials try to determine exactly what sickened people. People on and around the historic New Haven Green near Yale University began falling ill ..."
Trump figures into Pennsylvania GOP gubernatorial debate,"Sunday, Jan 21, 2018, by Wes Venteicher",The only boos from an audience gathered for a debate among Republican candidates for governor Saturday night in Pittsburgh came in response to a candidate's lukewarm expression of support for President Trump. Pittsburgh attorney Laura Ellsworth elicited the reaction — along with a smattering of cheers — when she said ...
Voters have plenty of choices in Allegheny County Council elections,"Thursday, Oct 26, 2017, by Theresa Clift","On Nov. 7, four Allegheny County Council members will face challengers. Learn more about the incumbents and challengers. District 1 Incumbent: Tom Baker Age: 38 Party: Republican Residence: Ross Occupation: Chief Community Affairs Officer for Big Brothers Big Sisters of Greater Pittsburgh Experience in elected office: North Hills School District ..."
"Conor Lamb, Rick Saccone ramping up campaigns in special U.S. House race","Tuesday, Nov 21, 2017, by Wes Venteicher","U.S. House candidates Conor Lamb and Rick Saccone say they plan to campaign aggressively through the holidays and winter to make their cases to voters before a March 13 special election. Lamb, 33, a former federal prosecutor and Marine Corps veteran from Mt. Lebanon, won the Democratic nomination Sunday to ..."
Trump's visit could put Western Pa. at forefront of political storm,"Tuesday, Jan 16, 2018, by Debra Erdley","Southwestern Pennsylvania, which will host a visit from President Trump on Thursday, could become the eye of a political storm and a test of his clout with voters between now and the March 13 special election in the 18th Congressional District. Trump's visit to Handamp;K Equipment in North Fayette, cast ..."
"Former Homeland Security Secretary, Pa. Gov. Tom Ridge hospitalized","Thursday, Nov 16, 2017, by The Associated Press","Former U.S. Homeland Security Secretary Tom Ridge was in critical condition Thursday after undergoing an emergency heart procedure at a hospital in Austin. A Ridge spokesman said the 72-year-old Ridge, Pennsylvania's Republican governor from 1995 to 2001, was attending the Republican Governors Association conference when he called for help at ..."
Pennsylvania official warns CHIP program could end by late March without federal funding,"Wednesday, Dec 06, 2017, by Wes Venteicher","About 180,000 Pennsylvania children could lose health insurance early next year if Congress doesn't reauthorize spending for the Children's Health Insurance Program, according to Department of Human Services Secretary Teresa Miller. The state-administered program, known as CHIP, covers children whose families make too much money to qualify for Medicaid but ..."
Trib editorial: End indefensible 'Schedule I' status to resolve medical marijuana-gun rights conflict,"Thursday, Jan 04, 2018, by Tribune-Review","A senseless, outmoded federal policy poses a dilemma for Americans in 29 states that have legalized marijuana, including patients who register for Pennsylvania's legal medical marijuana program — and thereby surrender their Second Amendment rights. Per The Philadelphia Inquirer, alcoholics and people who've undergone short-term, involuntary mental-health treatment don't lose ..."
Nevada sets 1st execution in 12 years after fight over drugs,"Wednesday, Jun 20, 2018, by The Associated Press","LAS VEGAS — Nevada plans to carry out its first execution in 12 years using a never-before-tried combination of drugs that drew a court challenge over concerns that a convicted murderer could suffer during the lethal injection. Scott Raymond Dozier is scheduled to die July 11, Department of Corrections spokeswoman ..."
Puerto Rican dog killed in Philadelphia fire survived 2 hurricanes,"Thursday, Oct 26, 2017, by The Associated Press","PHILADELPHIA — A Philadelphia animal shelter says one of two dogs killed when a restaurant fire spread to a pet store had recently arrived from Puerto Rico after surviving two hurricanes. Saved Me, a no-kill shelter, says in a Facebook post that Yogi was around 4 years old. The shepherd ..."
VP Mike Pence and Sen. Bob Casey use Pittsburgh as stage to trade political barbs,"Friday, Feb 02, 2018, by Bob Bauder","Vice President Mike Pence appeared in Pittsburgh on Friday to tout the Trump administration's accomplishments and take a few swipes at Democratic Sen. Bob Casey, who is facing a Republican challenge in his re-election bid this year. Pence spoke for about 20 minutes before about 250 invited guests at the ..."
The Year in Pictures 2017,"Friday, Dec 29, 2017, by Tribune-Review","We said hello to a near-full solar eclipse and goodbye to an old friend in Kennywood's Log Jammer. We were in awe 13,000 feet in the air at the Westmoreland County Airshow and 20 feet underwater while watching pumpkins be carved in Slippery Rock. We mourned the deaths of New ..."
"Perfect storm rains heroin, pain pills onto Mon Valley","Tuesday, Aug 04, 2015, by Chris Buckley","(Part two of a six-part series on the effects of heroin on the Mid-Mon Valley.) Ask Dr. Neil A. Capretto why there is a heroin epidemic and he can pretty much talk all night. 'I give three-hour lectures on it,' Capretto said. 'The heroin problem in western Pennsylvania is more ..."
Pitt School of Medicine approved to conduct medical marijuana research,"Monday, May 14, 2018, by Debra Erdley","The University of Pittsburgh School of Medicine was among eight Pennsylvania medical schools certified Monday to conduct research in conjunction with Pennsylvania's medical marijuana program. The approval, coming just three months after Pennsylvania's first medical marijuana dispensary opened, signals an opening of the door to research that has been restricted ..."
"Rep. Joe Kennedy outshined by glossy lips, Conan O'Brien looks","Wednesday, Jan 31, 2018, by Matt Rosenberg","It was his time to shine, but the thing that seemed to shine most was whatever was on his lip. Many on social media said they couldn't hear much of what Rep. Joe Kennedy III said in the Democratic rebuttal to President Trump's State of the Union because the glare ..."
Ellsworth critical of mudslinging in GOP gubernatorial race,"Tuesday, Apr 10, 2018, by Wes Venteicher","Laura Ellsworth is casting herself as the serious, responsible candidate in the Republican gubernatorial primary race as better-funded opponents Scott Wagner and Paul Mango attack one another on TV. The Pittsburgh attorney criticized the back-and-forth between the two men in a written statement Monday. 'This is no longer the grand ..."
Fatal drug overdoses in Ohio increase to record number,"Sunday, Sep 23, 2018, by The Associated Press","COLUMBUS -- Fatal drug overdoses increased to a record 4,854 last year in Ohio, a 20 percent rise compared with the previous year, according to information reported to the state. Data on unintentional drug deaths provided to the Ohio Department of Health show 2017 was the eighth year in a ..."
"Support for Trump remains strong in Youngstown, 'a shot and a beer town'","Tuesday, Jul 25, 2017, by Aaron Aupperlee","Crowds that Donald Trump wooed during his campaign welcomed him to Youngstown, Ohio, on Tuesday as their president. A mass of people formed outside the Covelli Centre in downtown hours before Trump's plane even landed at the Youngstown-Warren Regional Airport in nearby Vienna. 'He's made us proud to be Americans,' ..."
"Peter Morici: Trump economy is doing fine, to the chagrin of the dismal science","Sunday, Jun 24, 2018, by Peter Morici","They don't call it the dismal science for nothing. Remember Paul Krugman predicting the apocalypse in the wake of Donald Trump's election. And now with the economy clipping along at nearly 3 percent, deregulation and lower taxes reviving manufacturing, and consumers confidently spending again, some two-thirds of private-sector prognosticators see ..."
Anita Prizio turned disappointment into motivation to win Allegheny County Council seat,"Thursday, Nov 09, 2017, by Theresa Clift","Businesswoman Anita Prizio's strong support for Bernie Sanders and her deep disappointment in the outcome of the presidential election persuaded her to return to public office for the first time in over a decade. 'I thought, 'this is my way to be proactive and do something,'' Prizio said. 'I didn't ..."
"Josh Shapiro driven by ambition, desire to tackle big problems","Sunday, Aug 26, 2018, by Wes Venteicher","Pennsylvania Attorney General Josh Shapiro developed a reputation as an ambitious politician eager to tackle big problems long before he detailed a grand jury's explosive findings about child sexual abuse in six of the state's Catholic dioceses, according to current and former colleagues. Before gaining national headlines and the attention ..."
"Cannabis has record of safety, efficacy","Wednesday, Nov 22, 2017, by Letter to the Editor","Calls for further study regarding the relative safety and therapeutic efficacy of cannabis are always welcome ('Pa. should lead medical marijuana research'). But such calls should not inadvertently ignore or minimize the evidence that is already available. Unlike modern pharmaceuticals, cannabis possesses an extensive history of human use dating back ..."
