Title,Date,Blurb
"Man accused of rape not pastor, church says","Thursday, Jun 04, 2015, by Chuck Biedka","A 31-year-old Lower Burrell man was a youth leader, not a youth pastor at a large Plum Borough church as alleged in court papers, according to a church spokesman. Daniel Allen Jack, 31, of Toledo Drive is accused of rape and related charges against a girl he met at the ..."
'Exposures' showcases Penn Hills actor's dark side,"Thursday, Jan 16, 2014, by Patrick Varine","Craig Newham of Penn Hills is an upbeat, energetic young man as he discusses the acting career he decided on just four years ago. Newham, 26, who changed his major from business to theater while attending the Community College of Allegheny County's South Campus in West Mifflin, shows a darker ..."
Las Vegas gunman's girlfriend returns to U.S. for questioning,"Wednesday, Oct 04, 2017, by The Associated Press","LAS VEGAS — The Las Vegas gunman's girlfriend, back in the United States after a weekslong trip abroad, will be at the center of the investigation into the shooting deaths of 59 people as authorities try to determine why a man with no known record of violence or crime would ..."
2 Altoona Franciscan friars enter pleas in child sex abuse case,"Friday, May 04, 2018, by Stephen Huba","Two Altoona Franciscan friars will serve five years' probation for their part in covering up the child sexual abuse committed by Brother Stephen Baker in the 1990s, Pennsylvania Attorney General Josh Shapiro said. The friars, Robert D'Aversa, 70, and Anthony Criscitelli, 63, entered no-contest pleas Friday to endangering the welfare ..."
Trump condemns 'evil losers' who carried out concert attack,"Tuesday, May 23, 2017, by The Associated Press","BETHLEHEM, West Bank -- President Donald Trump on Tuesday condemned the 'evil losers' responsible for a deadly attack on concert-goers in England and called on leaders in the Middle East in particular to help root out violence. 'The terrorists and extremists and those who give them aid and comfort must ..."
73-year-old gets life term in old grudge killing,"Friday, Jun 15, 2012, by The Associated Press","MADISON, S.D. — A jockstrap pulled over his head in a high school locker room more than 50 years ago provoked a 73-year-old South Dakota man to fatally shoot his long-ago classmate, a prosecutor said Friday. Carl Ericsson of Watertown, who last month pleaded guilty but mentally ill to second-degree ..."
"Attorney General Kane's fall from stardom to scandal fast, hard","Saturday, Nov 07, 2015, by Brad Bumsted and Mike Wereschagin","HARRISBURG — In less than three years, Attorney General Kathleen Kane went from a bright star in Pennsylvania politics to a criminal defendant clinging to office. As she awaits trial on 12 counts, including perjury and official oppression, and the Senate's decision whether to try to remove her, Kane continues ..."
Trump signs bill to expand private care at troubled Veterans Affairs,"Wednesday, Jun 06, 2018, by The Washington Post","WASHINGTON — President Trump signed a broad new law Wednesday aimed at expanding veterans' access to private-sector health care. But behind the scenes his administration is fighting a bipartisan Senate effort to fund the legislation. The VA Mission Act authorizes new health care programs for veterans, but the bill does ..."
Hartman returns to coach American Legion ball in Mon Valley,"Tuesday, Jul 07, 2015, by Rick Bruni Jr.","As Tom Hartman stares into the distance and grins, memories from managing the Charleroi American Legion baseball team whisk him back to the not-so-recent past. It was the early 2000s andndash; when players still had to earn their way onto the diamond, not be coaxed into playing. Hartman recalls many ..."
"East Allegheny board tables 2, OKs other policy changes","Tuesday, Dec 08, 2015, by Patrick Cloonan","Concerns by two members caused East Allegheny school board to table two of four sets of proposed policy changes Monday night. Director Connie Rosenbayger said she needed to review the proposed policies dealing with family and medical leaves and uncompensated leaves, and a new policy restricting public access to school ..."
Pa. Supreme Court justice: Special courts help veterans find way home,"Friday, Nov 03, 2017, by Debra Todd","As Americans, we owe a debt of gratitude to our military veterans. The justices of the Supreme Court of Pennsylvania are committed to doing everything we can to support the men and women who have served our country as they transition back to civilian life. Many veterans struggle with this ..."
Ex-wrestlers say congressman Jim Jordan knew of alleged Ohio State abuse,"Tuesday, Jul 03, 2018, by The Associated Press","COLUMBUS, Ohio — An Ohio congressman isn't being truthful when he says he wasn't aware of allegations that a team doctor at Ohio State University was abusing athletes, according to two former university wrestlers. U.S. Rep. Jim Jordan, a former standout college wrestler at the University of Wisconsin and later ..."
2 sentenced to life in Penn State professor's death in quarry,"Tuesday, Apr 24, 2018, by The Associated Press","BELLEFONTE, Pa. — A man and woman have been sentenced to life in prison without possibility of parole in the death of a Penn State University professor who authorities say was pushed off a cliff at a quarry. Jurors deliberated for about two hours after closing arguments Monday before convicting ..."
Fantasy author Terry Pratchett dies at 66,"Thursday, Mar 12, 2015, by The Associated Press","LONDON — Fantasy writer Terry Pratchett, creator of the exuberant, satirical 'Discworld' series and author of more than 70 books, has died. He was 66. Pratchett, who suffered from a rare form of early onset Alzheimer's disease, had earned wide respect in Britain and beyond with his dignified campaign for ..."
Trump nicknames North Korean leader Kim Jong Un 'Rocket Man',"Tuesday, Sep 19, 2017, by The Associated Press","WASHINGTON — With President Donald Trump, a good enemy deserves a good nickname. In his debut appearance before the U.N. General Assembly Tuesday, Trump embraced his latest label — calling North Korean leader Kim Jong Un 'Rocket Man.' An apparent reference to the Elton John song, which Trump sometimes played ..."
"Documentarian returns to McKeesport history center to detail Richey, Earhart mystery","Friday, Jul 18, 2014, by Patrick Cloonan",The author of a book on a Blairsville area murder turns her attention again to one of McKeesport's best-known personalities. Documentarian Andrea Niapas returns to McKeesport Regional History andamp; Heritage Center on Saturday at 2 p.m. to talk about 'Fatal Friendship: The Death of Helen Richey and the Strange Disappearance ...
Five-year legacy of Iraq mission gone awry,"Saturday, Dec 01, 2012, by Carl Prine","AS SADAH, IRAQ - Staring over the barrel of his machine gun, Dary Finck had the shot. But the U.S. Army private first class refused to take it. Same with the three sergeants crouching in thigh-high grass: Ken Katter, the Small Kill Team's sniper with his finger on the trigger, ..."
"Las Vegas gunman Stephen Paddock had interest in guns, video poker, real estate","Tuesday, Oct 03, 2017, by The Associated Press","MESQUITE, Nev. — Stephen Paddock had a penchant for guns, high-limit video poker and real estate deals. His father was a notorious fugitive bank robber. He had a recent live-in girlfriend and two ex-wives and seemed to live a comfortable life in a Nevada retirement community. His life is the ..."
State appeals court reinstates California's right-to-die law,"Friday, Jun 15, 2018, by The Associated Press",LOS ANGELES — A state appeals court has reinstated — at least for now — California's law allowing terminally ill people to end their lives. The Fourth District Court of Appeals in Riverside issued an immediate stay Friday putting the End of Life Option back into effect. The court also ...
Stakes raised on finding Arnold woman's killer after 20 years,"Monday, Jul 15, 2013, by Braden Ashe","Were she still alive, Stephanie Coyle would probably be celebrating her granddaughter's 40th birthday tomorrow with her family. Instead, a slew of reward posters bearing her face line the streets of Arnold, serving as a poignant reminder of the grisly crime that rocked this small city 20 years ago tomorrow. ..."
West Mifflin Area boosts technology,"Wednesday, Aug 26, 2015, by Eric Slagle","West Mifflin Area students will return to many new gadgets and programs when classes resume Thursday, administrators say. Sixth-graders will be issued iPads that they may take home. 'We've had iPad carts but this is the first time we've been in a one-to-one situation' with providing them to students, said ..."
"U.S. marks 9/11 with somber tributes, new monument to victims","Tuesday, Sep 11, 2018, by The Associated Press","NEW YORK -- Americans were commemorating 9/11 with somber tributes, volunteer projects and a new monument to victims Tuesday, after a year when two attacks demonstrated the enduring threat of terrorism in the nation's biggest city. Margie Miller was among the thousands of 9/11 victims' relatives, survivors, rescuers and others ..."
Courts finds suspect in neo-Nazi trial guilty of 10 killings,"Wednesday, Jul 11, 2018, by The Associated Press",MUNICH -- A German court on Wednesday found the main defendant in a high-profile neo-Nazi trial guilty over the killing of 10 people -- most of them migrants -- who were gunned down between 2000 and 2007 in a case that shocked Germany and prompted accusations of institutional racism in ...
Lieutenant colonel finds success treating 'soldier as a person',"Tuesday, Feb 08, 2011, by Carl Prine","FORT RILEY, KAN. -- It's 6:27 a.m. on a crisp Nov. 19, and the first soldiers in Company A, Warrior Transition Battalion have limped into the cavernous airplane hangar Fort Riley has turned into a gym. Some stumble on crutches. Others lean against buddies as they shuffle into their morning ..."
California rampage called 'work of a madman',"Saturday, May 24, 2014, by The Associated Press","The streets in a California college town famous for its party atmosphere turned into scenes of carnage on Friday night when a student went on a rampage that mirrored threats made in a YouTube video. The so-called 'madman' stabbed three people to death in his apartment, then went on a ..."
What we know about Las Vegas gunman Stephen Paddock,"Monday, Oct 02, 2017, by The Associated Press","MESQUITE, Nev. — Stephen Paddock lived in a tidy Nevada retirement community where the amenities include golf, tennis and bocce. He was a multimillionaire real-estate investor, recently shipped his 90-year-old mother a walker and liked to travel to Las Vegas to play high-stakes video poker. Nothing in his background suggests ..."
"Transition staff for military wounded poorly trained, stigmatized, fatigued","Monday, Feb 07, 2011, by Carl Prine","FAYETTEVILLE, N.C. -- On May 28, 2007, a bomb planted by an Iraqi insurgent along Route Canal in the village of Zaganiyah tore into Sgt Ken Katter's truck. Blood dribbling from his ears and regaining consciousness, the Army cavalry scout dusted himself off and never left the front lines of ..."
"'Coyotes' who smuggle people across U.S.-Mexico border mostly Americans seeking money, drugs","Sunday, Jul 19, 2015, by Carl Prine","BROWNSVILLE, TEXAS — Roofer Sergio Elidoro Garcia never intended to become an American 'coyote.' But the construction industry collapsed in 2008 and the man who helped build homes became homeless. Garcia, 32, scrambled to provide for his fiancée and three children, with one more baby on the way, by hauling ..."
Governor signs execution warrant for killer of Apollo policeman,"Thursday, Feb 28, 2013, by Jodi Weigand","Two death penalty experts say it's doubtful that 'kill for thrill' murderer Michael Travaglia will be executed in April in accordance with a death warrant signed Thursday. 'I think it's quite unlikely,' said Frank Baumgartner, a political science professor at University of North Carolina at Chapel Hill who has done ..."
Millions will be paid to former Iran hostages,"Thursday, Dec 24, 2015, by The Washington Post",Compensation for American Embassy personnel held hostage for 444 days in Iran more than three decades ago was hailed on Thursday by the former captives and the lawyers who for years fought Tehran and Washington to get a measure of vindication. A provision buried in a spending bill signed by ...
Charleroi Area grad killed in Florida,"Tuesday, Dec 23, 2014, by Rick Bruni Jr.","In 2003, Rochelle Tatrai declined to testify against her companion after he allegedly beat her with a metal bat in Hempfield. That same man, Sean Ray, fatally shot the Fallowfield native Thursday afternoon before taking his own life at her residence in Largo, Fla., said police who are calling the ..."
"Show of love, support for Murrysville shooting victims","Thursday, Feb 28, 2013, by Jodi Weigand","Although still reeling from the loss of his mother, Dominic Canonico asked friends and family gathered at a candlelight vigil for Murrysville shooting victims Gina and Lynall Llewellyn to try to take some good away from the tragedy. 'There is no explanation for what happened. … but take this and ..."
Memories of slain Lower Burrell officer Kotecki endure,"Friday, Oct 12, 2012, by Chuck Biedka","There are 8,760 hours in one year. And for Richard and Elizabeth 'Dolly' Kotecki, life suddenly switched to one hour at a time one short year ago. 'We've been doing this for a year. A full year,' said Richard Kotecki, whose son, Lower Burrell Patrolman Derek Kotecki, 40, was ambushed ..."
Murrysville student pastor envisions safe haven with social-media app,"Wednesday, Apr 30, 2014, by Julie Martin","Though social media sometimes can be a battlefield for teens, a local pastor is hoping to use it to offer a safe haven. The Rev. Dan Hertzler, student pastor at Cornerstone Ministries in Murrsyville, thought up an app that protects users and allows them to ask questions anonymously in a ..."
"Egypt kills 12, including 8 Mexicans, in tour group by mistake","Monday, Sep 14, 2015, by Betsy Hiel",CAIRO — Egypt's tourism industry is alarmed about the impact of security forces killing eight Mexican tourists and four Egyptians near a popular Western Desert oasis. 'While police and military joint forces were pursuing some terrorist elements … they accidentally engaged four 4x4 vehicles that turned out to belong to ...
Think before you ink: Tattoo removal a $27M annual business,"Wednesday, Aug 27, 2014, by Aaron Aupperlee","Alexis Hancharik hopes to have her divorce finalized by the end of the month. But the tattoo of her husband's name scrawled between her shoulder blades will take a bit longer to disappear. 'No more names,' Hancharik, 34, of Jefferson Hills said. Tattoo removal clinics around Pittsburgh have erased many ..."
Mob mentality in Charlotte,"Tuesday, Sep 27, 2016, by Pat Buchanan","Celebrating the racial diversity of the Charlotte protesters last week, William Barber II, chairman of the North Carolina NAACP, proudly proclaimed, 'This is what democracy looks like.' Well, if Barber is right, so, too, was John Adams, who warned us that 'democracy never lasts long. It soon wastes, exhausts and ..."
"Former Apollo-Ridge football star survived a self-inflicted gunshot wound, returned to sport, team he loves","Friday, Aug 31, 2012, by Bill West","During duller moments at Apollo-Ridge's training camp, Josh Zelonka grabbed a football and threw it into the ground, nose-first and at a slight angle, so that it bounced back up into his hands. The trick is tougher than it looks. But Zelonka, a 2012 Apollo-Ridge graduate and former three-year starter ..."
"Virginia reporter, cameraman killed on air; gunman also dies","Wednesday, Aug 26, 2015, by The Associated Press","MONETA, Va. — He planned it all so carefully — a choreographed execution of two former colleagues, broadcast live to a horrified television audience. Hours later, he shared his own recording of the killing worldwide on social media. Vester Lee Flanagan's video shows him approaching WDBJ reporter Alison Parker and ..."
Lastest death raises calls for fence on Route 28 bridge,"Tuesday, Jun 19, 2012, by Chuck Biedka","Installing fencing on the Route 28 bridge over Buffalo Creek Valley is of lower priority for PennDOT than most other safety projects, but a physician and others are asking the state to reconsider. Last week, Derek Durand, a 20-year-old Buffalo Township man, stepped over the low, concrete bridge wall — ..."
Notable deaths of 2015,"Friday, Feb 27, 2015, by The Associated Press","A reverse chronological look at some of the notable deaths of 2015. Click on the person's name for a more detailed obituary. [[13281072,thumbnail]]Sept. 19 — Jackie Collins, the novelist whose raunchy tales of glamor and fame sold more than 500 million books in a writing career spanning almost a half ..."
Ligonier Valley school psychologist proposes mental health program,"Wednesday, Oct 15, 2014, by Nicole Chynoweth","Ligonier Valley School District is looking into starting a mental health program at its high school. At the school board's meeting Monday night, school psychologist Rachel Clark described a 'coping with stress' program she hopes to implement to target youth at risk for mental health issues like depression as a ..."
"Army's mental health programs swamped, understaffed","Monday, Feb 07, 2011, by Carl Prine","WASHINGTON -- Thousands of sick and wounded soldiers within the Army's Warrior Transition program aren't receiving psychological care they need and are being discharged into communities ill-prepared to help them. A nine-month investigation by the Tribune-Review, buttressed by documents passed to the newspaper by soldiers and the Pentagon's Office of ..."
Grand jury: Altoona-Johnstown priests sexually abused hundreds of children,"Tuesday, Mar 01, 2016, by Debra Erdley","ALTOONA — A secret archive kept locked in the bishop's office of the Altoona-Johnstown Catholic Diocese revealed a far-reaching cover-up of decades of child sexual abuse by dozens of predator priests, Pennsylvania Attorney General Kathleen Kane said Tuesday. Kane, who is Catholic, described a two-year statewide investigative grand jury report ..."
"Slain Penn State Beaver chef was dedicated to students, family","Thursday, Dec 14, 2017, by Megan Guza and Natasha Lindstrom","A close friend said Lesli Kelly spent weeks fearful that her ex-husband would hurt her before he lured her outside the Penn State-Beaver bistro where she worked Wednesday and shot her to death before turning the gun on himself. 'The last few weeks, she was so afraid,' said Kelly's friend, ..."
Facebook wants to nudge you into 'meaningful' online groups,"Friday, Jun 23, 2017, by The Associated Press","SAN FRANCISCO — At Facebook, mere 'sharing' is getting old. Finding deeper meaning in online communities is the next big thing. CEO Mark Zuckerberg is no longer satisfied with just connecting the world so that people can pass around baby pictures and live video — or fake news and hate ..."
Stakes raised on finding Arnold woman's killer after 20 years,"Monday, Jul 15, 2013, by Braden Ashe","Were she still alive, Stephanie Coyle would probably be celebrating her granddaughter's 40th birthday tomorrow with her family. Instead, a slew of reward posters bearing her face line the streets of Arnold, serving as a poignant reminder of the grisly crime that rocked this small city 20 years ago tomorrow. ..."
West Mifflin Area boosts technology,"Wednesday, Aug 26, 2015, by Eric Slagle","West Mifflin Area students will return to many new gadgets and programs when classes resume Thursday, administrators say. Sixth-graders will be issued iPads that they may take home. 'We've had iPad carts but this is the first time we've been in a one-to-one situation' with providing them to students, said ..."
"U.S. marks 9/11 with somber tributes, new monument to victims","Tuesday, Sep 11, 2018, by The Associated Press","NEW YORK -- Americans were commemorating 9/11 with somber tributes, volunteer projects and a new monument to victims Tuesday, after a year when two attacks demonstrated the enduring threat of terrorism in the nation's biggest city. Margie Miller was among the thousands of 9/11 victims' relatives, survivors, rescuers and others ..."
Courts finds suspect in neo-Nazi trial guilty of 10 killings,"Wednesday, Jul 11, 2018, by The Associated Press",MUNICH -- A German court on Wednesday found the main defendant in a high-profile neo-Nazi trial guilty over the killing of 10 people -- most of them migrants -- who were gunned down between 2000 and 2007 in a case that shocked Germany and prompted accusations of institutional racism in ...
Lieutenant colonel finds success treating 'soldier as a person',"Tuesday, Feb 08, 2011, by Carl Prine","FORT RILEY, KAN. -- It's 6:27 a.m. on a crisp Nov. 19, and the first soldiers in Company A, Warrior Transition Battalion have limped into the cavernous airplane hangar Fort Riley has turned into a gym. Some stumble on crutches. Others lean against buddies as they shuffle into their morning ..."
"'Coyotes' who smuggle people across U.S.-Mexico border mostly Americans seeking money, drugs","Sunday, Jul 19, 2015, by Carl Prine","BROWNSVILLE, TEXAS — Roofer Sergio Elidoro Garcia never intended to become an American 'coyote.' But the construction industry collapsed in 2008 and the man who helped build homes became homeless. Garcia, 32, scrambled to provide for his fiancée and three children, with one more baby on the way, by hauling ..."
"Transition staff for military wounded poorly trained, stigmatized, fatigued","Monday, Feb 07, 2011, by Carl Prine","FAYETTEVILLE, N.C. -- On May 28, 2007, a bomb planted by an Iraqi insurgent along Route Canal in the village of Zaganiyah tore into Sgt Ken Katter's truck. Blood dribbling from his ears and regaining consciousness, the Army cavalry scout dusted himself off and never left the front lines of ..."
What we know about Las Vegas gunman Stephen Paddock,"Monday, Oct 02, 2017, by The Associated Press","MESQUITE, Nev. — Stephen Paddock lived in a tidy Nevada retirement community where the amenities include golf, tennis and bocce. He was a multimillionaire real-estate investor, recently shipped his 90-year-old mother a walker and liked to travel to Las Vegas to play high-stakes video poker. Nothing in his background suggests ..."
California rampage called 'work of a madman',"Saturday, May 24, 2014, by The Associated Press","The streets in a California college town famous for its party atmosphere turned into scenes of carnage on Friday night when a student went on a rampage that mirrored threats made in a YouTube video. The so-called 'madman' stabbed three people to death in his apartment, then went on a ..."
Lieutenant colonel finds success treating 'soldier as a person',"Tuesday, Feb 08, 2011, by Carl Prine","FORT RILEY, KAN. -- It's 6:27 a.m. on a crisp Nov. 19, and the first soldiers in Company A, Warrior Transition Battalion have limped into the cavernous airplane hangar Fort Riley has turned into a gym. Some stumble on crutches. Others lean against buddies as they shuffle into their morning ..."
Courts finds suspect in neo-Nazi trial guilty of 10 killings,"Wednesday, Jul 11, 2018, by The Associated Press",MUNICH -- A German court on Wednesday found the main defendant in a high-profile neo-Nazi trial guilty over the killing of 10 people -- most of them migrants -- who were gunned down between 2000 and 2007 in a case that shocked Germany and prompted accusations of institutional racism in ...
"U.S. marks 9/11 with somber tributes, new monument to victims","Tuesday, Sep 11, 2018, by The Associated Press","NEW YORK -- Americans were commemorating 9/11 with somber tributes, volunteer projects and a new monument to victims Tuesday, after a year when two attacks demonstrated the enduring threat of terrorism in the nation's biggest city. Margie Miller was among the thousands of 9/11 victims' relatives, survivors, rescuers and others ..."
West Mifflin Area boosts technology,"Wednesday, Aug 26, 2015, by Eric Slagle","West Mifflin Area students will return to many new gadgets and programs when classes resume Thursday, administrators say. Sixth-graders will be issued iPads that they may take home. 'We've had iPad carts but this is the first time we've been in a one-to-one situation' with providing them to students, said ..."
Luft­hansa: Co-pilot disclosed bout of 'severe depression',"Tuesday, Mar 31, 2015, by The Associated Press","FRANKFURT, Germany — Luft­hansa knew that the co-pilot of the passenger plane that crashed in the French Alps last week had suffered from an episode of 'severe depression' before he finished his flight training with the German airline. The airline said Tuesday that it has found emails that Andreas Lubitz ..."
Stakes raised on finding Arnold woman's killer after 20 years,"Monday, Jul 15, 2013, by Braden Ashe","Were she still alive, Stephanie Coyle would probably be celebrating her granddaughter's 40th birthday tomorrow with her family. Instead, a slew of reward posters bearing her face line the streets of Arnold, serving as a poignant reminder of the grisly crime that rocked this small city 20 years ago tomorrow. ..."
Trump threatens to 'totally destroy' North Korea,"Tuesday, Sep 19, 2017, by The Associated Press","UNITED NATIONS — President Donald Trump, in a combative debut speech to the U.N. General Assembly, threatened the 'total destruction'' of North Korea if it does not abandon its drive toward nuclear weapons. Trump, who has ramped up his rhetoric throughout the escalating crisis with North Korea, told the murmuring ..."
Police: Body found beneath Tarentum Bridge is jumper,"Friday, Aug 01, 2014, by Chuck Biedka","Searchers probing the Allegheny River on Friday afternoon found the body of Michael Swiklinski, a 43-year-old Freeport man who jumped from the Tarentum Bridge the evening before. Swiklinski's family stood on the boat ramp, gathered arm in arm, waiting for the news they expected but didn't want to hear. They ..."
'Nightmare' killing of 2 Iraqi youths detailed during military hearing,"Wednesday, Apr 23, 2014, by Jim Wilhelm","TACOMA, Wash. — A former radioman for an Army Small-Kill Team testified on Wednesday that he saw then-Staff Sgt. Michael Barbera look through his M-4 scope and fatally shoot two deaf, unarmed Iraqi boys in 2007. John LoTempio, then an Army specialist, said one youth was shot in the head, ..."
Luft­hansa: Co-pilot disclosed bout of 'severe depression',"Tuesday, Mar 31, 2015, by The Associated Press","FRANKFURT, Germany — Luft­hansa knew that the co-pilot of the passenger plane that crashed in the French Alps last week had suffered from an episode of 'severe depression' before he finished his flight training with the German airline. The airline said Tuesday that it has found emails that Andreas Lubitz ..."
Parents' trip went on after Oakland shooting rampage,"Thursday, Jun 07, 2012, by Margaret Harding and Bobby Kerlik",The parents of John F. Shick provided their first public account of their relationship with the troubled former grad student and their days and weeks after his fatal rampage at Western Psychiatric Institute and Clinic. A posting attributed to Larry and Susan Shick on their blog 'The Log of Moira' ...
Home sellers are able to remain mum about violent crimes committed there,"Sunday, Jul 27, 2014, by Adam Brandolph","Soon after Laura Smiley submitted an offer to buy her Squirrel Hill home, she began hearing about the grisly events that unfolded inside. The stories included the words 'strangled,' 'stabbed' and 'bathtub,' said Smiley, 49, the executive director of a theater company. They didn't paint a pretty picture. Only after ..."
Life's trials inspiration for musician from Mt. Lebanon,"Wednesday, Oct 16, 2013, by Matthew Santoni","Stephanie Kong acknowledges her rough childhood. She felt isolated, rejected in school and struggled with relationships. Yet she feels blessed. The 17-year-old singer-songwriter turned her personal trials into soulful songs, and she hopes that her lyrics about loneliness and loss — contrasted with hope and faith — can help others. ..."
Big Tobacco's anti-smoking ads begin after decade of delay,"Tuesday, Nov 21, 2017, by The Associated Press","WASHINGTON — Decades after they were banned from the airwaves, Big Tobacco companies return to prime-time television this weekend — but not by choice. Under court order, the tobacco industry for the first time will be forced to advertise the deadly, addictive effects of smoking, more than 11 years after ..."
"Hackers, pot brownies & Putin","Sunday, Oct 26, 2014, by Ralph R. Reiland","Not once in my life have I ever said to anyone, 'You wanna smoke a bowl' Still, I get information via emails on my computer about water bongs, vaporizers, smoking pipes and scales. With edibles, I get emails about pot brownies and marijuana-infused peach soda. It sounds like a picnic ..."
Arizona chief hires former prosecutor to review use of force,"Saturday, Jun 09, 2018, by The Associated Press","MESA, Ariz. — The beating of a 33-year-old man and the rough treatment of teenager prompted the chief of a suburban Arizona police department to enlist a former prosecutor Friday to investigate the videotaped encounters and report directly to him. Mesa Police Chief Ramon Batista said the body camera footage ..."
Home sellers are able to remain mum about violent crimes committed there,"Sunday, Jul 27, 2014, by Adam Brandolph","Soon after Laura Smiley submitted an offer to buy her Squirrel Hill home, she began hearing about the grisly events that unfolded inside. The stories included the words 'strangled,' 'stabbed' and 'bathtub,' said Smiley, 49, the executive director of a theater company. They didn't paint a pretty picture. Only after ..."
Life's trials inspiration for musician from Mt. Lebanon,"Wednesday, Oct 16, 2013, by Matthew Santoni","Stephanie Kong acknowledges her rough childhood. She felt isolated, rejected in school and struggled with relationships. Yet she feels blessed. The 17-year-old singer-songwriter turned her personal trials into soulful songs, and she hopes that her lyrics about loneliness and loss — contrasted with hope and faith — can help others. ..."
Big Tobacco's anti-smoking ads begin after decade of delay,"Tuesday, Nov 21, 2017, by The Associated Press","WASHINGTON — Decades after they were banned from the airwaves, Big Tobacco companies return to prime-time television this weekend — but not by choice. Under court order, the tobacco industry for the first time will be forced to advertise the deadly, addictive effects of smoking, more than 11 years after ..."
"Hackers, pot brownies & Putin","Sunday, Oct 26, 2014, by Ralph R. Reiland","Not once in my life have I ever said to anyone, 'You wanna smoke a bowl' Still, I get information via emails on my computer about water bongs, vaporizers, smoking pipes and scales. With edibles, I get emails about pot brownies and marijuana-infused peach soda. It sounds like a picnic ..."
Arizona chief hires former prosecutor to review use of force,"Saturday, Jun 09, 2018, by The Associated Press","MESA, Ariz. — The beating of a 33-year-old man and the rough treatment of teenager prompted the chief of a suburban Arizona police department to enlist a former prosecutor Friday to investigate the videotaped encounters and report directly to him. Mesa Police Chief Ramon Batista said the body camera footage ..."
Police talk man out of jumping off Tarentum Bridge,"Monday, Aug 12, 2013, by R.A. Monti","Police dissuaded a man from jumping off of the Tarentum Bridge on Monday afternoon. According to Tarentum police Officer Mark Glogowski, he and another officer responded to a 19-year-old Tarentum man who was threatening to jump from the sidewalk side of the bridge around 3 p.m. Glogowski said Lower Burrell ..."
"84 Lumber owner, a Trump supporter, explains Super Bowl ad","Monday, Feb 06, 2017, by Donald Gilliland and Kevin Zwick","The owner of 84 Lumber says she's somewhat perplexed by the professional hesitation and anger from Donald Trump supporters over her company's pro-immigration Super Bowl ad. According to The New York Times: 'I still can't even understand why it was censored,' Maggie Hardy Magerko, 84 Lumber's president and owner, said ..."
Politics and the fallen: Trump hasn't called all families,"Tuesday, Oct 17, 2017, by The Associated Press","WASHINGTON — WASHINGTON — President Trump has pulled bereaved military families into a painful political fight of his own making, going so far Tuesday as to cite the death of his chief of staff's son in Afghanistan to question whether Barack Obama and other presidents did enough to honor the ..."
Documents show Army's disservice to broken soldiers,"Sunday, Feb 06, 2011, by Carl Prine","WASHINGTON -- The Army's special medical units should be healing more than 9,300 soldiers entrusted to their care. But a nine-month probe by the Tribune-Review found America's sick and injured soldiers must struggle to mend inside 38 Warrior Transition units the Army has turned into dumping grounds for criminals, malingerers ..."
Ligonier Valley school psychologist proposes mental health program,"Wednesday, Oct 15, 2014, by Nicole Chynoweth","Ligonier Valley School District is looking into starting a mental health program at its high school. At the school board's meeting Monday night, school psychologist Rachel Clark described a 'coping with stress' program she hopes to implement to target youth at risk for mental health issues like depression as a ..."
Mob mentality in Charlotte,"Tuesday, Sep 27, 2016, by Pat Buchanan","Celebrating the racial diversity of the Charlotte protesters last week, William Barber II, chairman of the North Carolina NAACP, proudly proclaimed, 'This is what democracy looks like.' Well, if Barber is right, so, too, was John Adams, who warned us that 'democracy never lasts long. It soon wastes, exhausts and ..."
Parents' trip went on after Oakland shooting rampage,"Thursday, Jun 07, 2012, by Margaret Harding and Bobby Kerlik",The parents of John F. Shick provided their first public account of their relationship with the troubled former grad student and their days and weeks after his fatal rampage at Western Psychiatric Institute and Clinic. A posting attributed to Larry and Susan Shick on their blog 'The Log of Moira' ...
Home sellers are able to remain mum about violent crimes committed there,"Sunday, Jul 27, 2014, by Adam Brandolph","Soon after Laura Smiley submitted an offer to buy her Squirrel Hill home, she began hearing about the grisly events that unfolded inside. The stories included the words 'strangled,' 'stabbed' and 'bathtub,' said Smiley, 49, the executive director of a theater company. They didn't paint a pretty picture. Only after ..."
Life's trials inspiration for musician from Mt. Lebanon,"Wednesday, Oct 16, 2013, by Matthew Santoni","Stephanie Kong acknowledges her rough childhood. She felt isolated, rejected in school and struggled with relationships. Yet she feels blessed. The 17-year-old singer-songwriter turned her personal trials into soulful songs, and she hopes that her lyrics about loneliness and loss — contrasted with hope and faith — can help others. ..."
Big Tobacco's anti-smoking ads begin after decade of delay,"Tuesday, Nov 21, 2017, by The Associated Press","WASHINGTON — Decades after they were banned from the airwaves, Big Tobacco companies return to prime-time television this weekend — but not by choice. Under court order, the tobacco industry for the first time will be forced to advertise the deadly, addictive effects of smoking, more than 11 years after ..."
"Hackers, pot brownies & Putin","Sunday, Oct 26, 2014, by Ralph R. Reiland","Not once in my life have I ever said to anyone, 'You wanna smoke a bowl' Still, I get information via emails on my computer about water bongs, vaporizers, smoking pipes and scales. With edibles, I get emails about pot brownies and marijuana-infused peach soda. It sounds like a picnic ..."
Arizona chief hires former prosecutor to review use of force,"Saturday, Jun 09, 2018, by The Associated Press","MESA, Ariz. — The beating of a 33-year-old man and the rough treatment of teenager prompted the chief of a suburban Arizona police department to enlist a former prosecutor Friday to investigate the videotaped encounters and report directly to him. Mesa Police Chief Ramon Batista said the body camera footage ..."
