Title,Date,Blurb
'Wax weed' worries authorities,"Saturday, Jul 04, 2015, by Chuck Biedka","A fiery way to increase marijuana's potency poses substantially greater health and safety risks, particularly if people drive while using it, police and an addictions doctor said. So-called 'dab,' 'weed wax' or wax marijuana is made with lighting butane. It's so psychoactive that people who use it will 'find themselves ..."
"At least 59 dead, more than 500 injured from shooting on Las Vegas Strip","Monday, Oct 02, 2017, by The Washington Post","LAS VEGAS - Perched in his suite at a high-rise hotel overlooking the Las Vegas Strip, a 64-year-old retiree with no real criminal history and no known affiliations with terrorist groups rained bullets down into a crowd at a country music festival Sunday, killing at least 59 people and injuring ..."
Vince Mercuri: Combat society's divisiveness with personal wellness,"Friday, Jul 20, 2018, by Vince Mercuri","Society continues to be locked in a battle that divides us along political, cultural, spiritual, lifestyle and economic lines. These divisions are not new to our republic. Our country's foundational documents and our Founding Fathers have always inspired rich discussion and mediation between the Hamiltonian and Jeffersonian views of governance ..."
New child sex charges filed against Sacramento man in Charleroi,"Thursday, May 15, 2014, by Stacy Wolford","A man accused of sexually assaulting a 14-year-old girl after getting her drunk in Charleroi faces new allegations that he had sex with her friend. Ricky Gutierrez, 21, who lists his address as Sacramento, Calif., was accused Wednesday by Charleroi Regional Police of having sex with a 15-year-old girl at ..."
Massachusetts senator's husband indicted on sexual assault charges,"Thursday, Mar 29, 2018, by The Associated Press","BOSTON — A state senator's husband was indicted Thursday on charges of sexual assault, distributing nude photos without consent and criminal lewdness. The indictment of Bryon Hefner, the husband of Democratic Sen. Stanley Rosenberg, came months after The Boston Globe reported on allegations that Hefner sexually harassed or abused several ..."
Ga. psychologist concerned how Springdale man got license data,"Tuesday, Jul 24, 2012, by Chuck Biedka","A licensed clinical psychologist is concerned about allegations that a Springdale man allegedly has used his Georgia credentials to get a job. Lawrence Stefan Lovasik, 59, of 432 School St., is charged with theft by deception in Allegheny Township. Last Tuesday, Lovasik waived the charge to court rather than have ..."
Charleroi Area drug program explores all areas of addiction,"Thursday, Oct 22, 2015, by Rick Bruni Jr.","John Brooks Watkins was a 2012 Charleroi Area High School graduate with lofty expectations – a standout baseball player, college student and aspiring Navy recruit. 'But Brooks had a secret,' said his mother, Amy Watkins, her voice trembling. 'On Saturday, Aug. 22, 2015, we found out what that secret was. ..."
Tom Purcell: Narcissism & the republic — 'Me the people'?,"Saturday, Mar 24, 2018, by Tom Purcell","Boy, is narcissism getting out of hand. San Diego State psychologist Jean Twenge examines the trend in two books: 'Generation Me' and 'The Narcissism Epidemic: Living in the Age of Entitlement.' She says the self-esteem movement — in which everybody gets a trophy — has produced lots of 'me'-centered young ..."
McKeesport woman in North Versailles crash dies in hospital,"Monday, Jun 15, 2015, by Eric Slagle","A McKeesport woman died from injuries she suffered in a two-vehicle crash in North Versailles on Sunday. The 8:48 p.m. collision occurred in the area of Fifth and Westinghouse avenues. Nikia Johnson, 25, was taken to UPMC McKeesport and was pronounced dead about an hour later. Allegheny County police Lt. ..."
PFA order says congressional hopeful Shannon Edwards threatened to kill husband,"Thursday, Feb 22, 2018, by Wes Venteicher","An Allegheny County judge granted a temporary restraining order in late 2016 against Shannon Edwards, who announced Wednesday she's running for Congress, after her husband accused her of drunkenly attacking him and threatening to kill him, court records show. Edwards, 33, of Lawrenceville is a psychologist who reportedly had an ..."
Jeannette officers make drug bust while trying to serve warrant,"Wednesday, Jul 17, 2013, by Kristie Linden","While attempting to serve a warrant against one Jeannette man last Thursday, city police ended up making a drug bust and bringing in the wanted man in the same night. City police K9 officer Justin Scalzo and Cpl. Chris Mason originally went to Patton Avenue in search of Gerald Wayne ..."
Ex-leader of corrupt Baltimore police unit gets 15 years,"Friday, May 11, 2018, by The Associated Press","BALTIMORE — A disgraced police sergeant who once led a rogue Baltimore police task force was sentenced Friday to 15 years in a federal lockup, becoming the first member of the brazenly corrupt unit to head to prison. Thomas Allers had pleaded guilty to nine robberies during his time leading ..."
Bicyclist killed in crash with tractor-trailer in Upper Burrell,"Thursday, Nov 05, 2015, by Jodi Weigand","A Lower Burrell man was killed Thursday afternoon when he was struck by a tractor-trailer while riding his bike on Route 780 in Upper Burrell. Mark S. Popovich, 56, was heading west toward New Kensington on Route 780 between Penn State New Kensington and the Upper Burrell township building about ..."
Kennywood beer sales restricted during school picnic season,"Saturday, Jun 15, 2013, by Eric Slagle","The saying 'never, ever on a Sunday' doesn't apply where beer sales at Kennywood are concerned. In fact, right now the only time patrons of the West Mifflin amusement park can get a beer is on Sunday and it is expected to stay that way until after June 26, the ..."
Mon Valley paranormal group unlocking haunted mysteries,"Thursday, Oct 01, 2015, by Stacy Wolford","As the Halloween season is under way, creepy haunted houses and terrifying hayrides will be packed with visitors seeking screams, chills and thrills. In the meantime, a local group of paranormal investigators will be quietly helping area residents unlock the mystery of unusual happenings in their homes. For members of ..."
Former cop living in Monessen has a way with words,"Tuesday, Mar 26, 2013, by Rick Bruni Jr.","Pat Picciarelli, the New York City cop turned Monessen-based author, has gone Hollywood ... well, sort of. Picciarelli's sixth novel is coming out in August and Steven Spielberg's DreamWorks is planning to film a comedy based on the story of Picciarelli's main character, former New Jersey state trooper Mike Russell. ..."
Vince Mercuri: The despair of isolation,"Monday, Aug 20, 2018, by Vince Mercuri","On June 7, the Centers for Disease Control and Prevention released a report that studied suicide rates in the United States from 1999 to 2016. The report noted that in 2016, nearly 45,000 Americans 10 or older died by suicide. In Pennsylvania, the rate of increase from 1999 was 34.3 ..."
Racial dispute at bakery roils Oberlin College and town,"Sunday, Dec 10, 2017, by The Associated Press","OBERLIN, Ohio — Students at Oberlin College have long enjoyed pastries, bagels and chocolates from Gibson's Bakery, a century-old, family-owned business near campus. That sweet relationship has turned bitter amid hotly disputed accusations of racism, roiling a school and town long known for their liberal politics. The dispute, which began ..."
Timeline: Uber's rough year leads to CEO's resignation,"Wednesday, Jun 21, 2017, by The Associated Press","Uber has had a rough year, largely of it its own making. There have been lawsuits, allegations of sexual harassment and a profanity-laced outburst by its CEO that was caught on video. On Tuesday, Uber CEO and co-founder Travis Kalanick resigned under pressure from investors. Here's a timeline of Uber's ..."
Allentown pay-to-play scandal muddies reputation of Lehigh Valley politics,"Sunday, Jan 17, 2016, by Brad Bumsted","HARRISBURG — On the fifth floor of Allentown City Hall, photographs of more than 30 ex-mayors line a conference room wall and 'none of them have been indicted,' says the vice president of City Council. But Daryl Hendricks, a retired police captain elected to council in 2013, said that soon ..."
Judge finds Monongahela man not guilty in DUI case,"Wednesday, May 08, 2013, by Eric Slagle","A Monongahela man arrested for DUI two years ago in Forward Township was found not guilty by Allegheny County Court of Common Pleas Judge Joseph K. Williams III on Tuesday. David Jonathan Rae, 39, admitted to the court he was 'highly inebriated' on May 7, 2011, when the car he ..."
Police: Body of missing St. Joseph's freshman Mark Dombroski found in Bermuda,"Monday, Mar 19, 2018, by Wire Reports","HAMILTON, Bermuda — A St. Joseph's University freshman who disappeared following a rugby tournament in Bermuda was found dead Monday after an intensive search of the British island territory. Searchers found the body of Mark Dombroski, 19, at the base of a colonial-era fort in a park not far from ..."
My guns or my ganja? Firearm-owning pot fans face a choice,"Sunday, Jan 14, 2018, by The Associated Press","HARRISBURG, Pa. — The federal government says grass and guns don't mix, and that is putting gun owners who use marijuana — and the strongly pro-gun-rights administration of President Donald Trump — in a potentially uncomfortable position. As gun-loving Pennsylvania becomes the latest state to operate a medical marijuana program, ..."
'Wax weed' worries authorities,"Saturday, Jul 04, 2015, by Chuck Biedka","A fiery way to increase marijuana's potency poses substantially greater health and safety risks, particularly if people drive while using it, police and an addictions doctor said. So-called 'dab,' 'weed wax' or wax marijuana is made with lighting butane. It's so psychoactive that people who use it will 'find themselves ..."
"Ralph R. Reiland: Putin's actions display strong leader, strong Russia","Monday, Jul 23, 2018, by Ralph R. Reiland","If I had to bet, I'd say it's more likely I'll meet my end while trying to work the latest complexities of the jumble on my dashboard than by being shot in a crossfire between competing drug gangs, or being killed at the local shopping mall by MS-13 tough guys ..."
Serial bomber uses a tripwire in fourth attack in Austin,"Monday, Mar 19, 2018, by The Associated Press","AUSTIN — Fear mounted across Texas' capital on Monday after the fourth bombing this month — a blast triggered this time by a nearly invisible tripwire, demonstrating what police called a 'higher level of sophistication' than the package bombs used in the previous attacks. Two men were wounded in the ..."
Former Monongahela pharmacist pleads guilty in illegal drug scam,"Thursday, Dec 12, 2013, by Jeremy Sellew","A former Monongahela pharmacist pleaded guilty Tuesday for his role in a prescription drug-smuggling investigation that began in June 2011. Bryan R. Polomoscanik, 40, of Greensburg, entered his plea in the United States District Court in Pittsburgh before Judge Cathy Bissoon. Polomoscanik pleaded guilty to charges of conspiracy and conspiracy ..."
"Retired LCB official, expected to plead guilty to kickbacks, stands to lose $52K pension","Wednesday, Sep 02, 2015, by Kari Andren","Six weeks after former state Liquor Control Board marketing director James Short returned from a Florida vacation paid for by the then-makers of Pinnacle vodkas, LCB officials voted to put Pinnacle Whipped Cream Vodka on state store shelves, according to records reviewed by the Tribune-Review. The tab for Short's three-day ..."
California police officer loses battle with cancer,"Monday, Feb 23, 2015, by Rick Bruni Jr.","California Borough police Officer Mark Costello lost a three-year battle with lung cancer Saturday. He was 36. Costello worked many years for various police departments, including West Brownsville, Centerville and the California University of Pennsylvania police. First diagnosed in March 2012, Costello remained on the work schedule for California Borough. ..."
Pennsylvania liquor stores to increase prices on 422 items,"Wednesday, Aug 02, 2017, by The Associated Press","HARRISBURG — Pennsylvania's system of state-owned liquor stores said Wednesday it will deploy its new authority to decide what prices to charge by increasing the cost of 422 items at the end of this month. The Liquor Control Board said 393 of the increases will amount to $1 per bottle, ..."
Details of abuse emerge in SUNY Plattsburgh frat hazing case,"Wednesday, Nov 01, 2017, by The Associated Press","PLATTSBURGH, N.Y. — A rental home near a New York college campus became a house of horrors for fraternity pledges who were vomited on, doused in urine and forced to eat foods that sickened them, authorities said as the first of nearly two dozen suspects began showing up in court ..."
Police: Body of missing St. Joseph's freshman Mark Dombroski found in Bermuda,"Monday, Mar 19, 2018, by Wire Reports","HAMILTON, Bermuda — A St. Joseph's University freshman who disappeared following a rugby tournament in Bermuda was found dead Monday after an intensive search of the British island territory. Searchers found the body of Mark Dombroski, 19, at the base of a colonial-era fort in a park not far from ..."
My guns or my ganja? Firearm-owning pot fans face a choice,"Sunday, Jan 14, 2018, by The Associated Press","HARRISBURG, Pa. — The federal government says grass and guns don't mix, and that is putting gun owners who use marijuana — and the strongly pro-gun-rights administration of President Donald Trump — in a potentially uncomfortable position. As gun-loving Pennsylvania becomes the latest state to operate a medical marijuana program, ..."
'Wax weed' worries authorities,"Saturday, Jul 04, 2015, by Chuck Biedka","A fiery way to increase marijuana's potency poses substantially greater health and safety risks, particularly if people drive while using it, police and an addictions doctor said. So-called 'dab,' 'weed wax' or wax marijuana is made with lighting butane. It's so psychoactive that people who use it will 'find themselves ..."
"Ralph R. Reiland: Putin's actions display strong leader, strong Russia","Monday, Jul 23, 2018, by Ralph R. Reiland","If I had to bet, I'd say it's more likely I'll meet my end while trying to work the latest complexities of the jumble on my dashboard than by being shot in a crossfire between competing drug gangs, or being killed at the local shopping mall by MS-13 tough guys ..."
Serial bomber uses a tripwire in fourth attack in Austin,"Monday, Mar 19, 2018, by The Associated Press","AUSTIN — Fear mounted across Texas' capital on Monday after the fourth bombing this month — a blast triggered this time by a nearly invisible tripwire, demonstrating what police called a 'higher level of sophistication' than the package bombs used in the previous attacks. Two men were wounded in the ..."
Former Monongahela pharmacist pleads guilty in illegal drug scam,"Thursday, Dec 12, 2013, by Jeremy Sellew","A former Monongahela pharmacist pleaded guilty Tuesday for his role in a prescription drug-smuggling investigation that began in June 2011. Bryan R. Polomoscanik, 40, of Greensburg, entered his plea in the United States District Court in Pittsburgh before Judge Cathy Bissoon. Polomoscanik pleaded guilty to charges of conspiracy and conspiracy ..."
"Retired LCB official, expected to plead guilty to kickbacks, stands to lose $52K pension","Wednesday, Sep 02, 2015, by Kari Andren","Six weeks after former state Liquor Control Board marketing director James Short returned from a Florida vacation paid for by the then-makers of Pinnacle vodkas, LCB officials voted to put Pinnacle Whipped Cream Vodka on state store shelves, according to records reviewed by the Tribune-Review. The tab for Short's three-day ..."
California police officer loses battle with cancer,"Monday, Feb 23, 2015, by Rick Bruni Jr.","California Borough police Officer Mark Costello lost a three-year battle with lung cancer Saturday. He was 36. Costello worked many years for various police departments, including West Brownsville, Centerville and the California University of Pennsylvania police. First diagnosed in March 2012, Costello remained on the work schedule for California Borough. ..."
Pennsylvania liquor stores to increase prices on 422 items,"Wednesday, Aug 02, 2017, by The Associated Press","HARRISBURG — Pennsylvania's system of state-owned liquor stores said Wednesday it will deploy its new authority to decide what prices to charge by increasing the cost of 422 items at the end of this month. The Liquor Control Board said 393 of the increases will amount to $1 per bottle, ..."
Details of abuse emerge in SUNY Plattsburgh frat hazing case,"Wednesday, Nov 01, 2017, by The Associated Press","PLATTSBURGH, N.Y. — A rental home near a New York college campus became a house of horrors for fraternity pledges who were vomited on, doused in urine and forced to eat foods that sickened them, authorities said as the first of nearly two dozen suspects began showing up in court ..."
Whitehall library seeking fundraising coordinator,"Wednesday, Dec 31, 2014, by Dona Dreeland","Whitehall Public Library will look for candidates this year to fill a new position at the library: fundraising events coordinator. The coordinator will help to plan, market and oversee two fundraisers — one in the spring and one in the fall. Working with the library's board of trustees and library ..."
"Wolf budget calls for natural gas tax, minimum wage increase","Tuesday, Feb 07, 2017, by Kevin Zwick","HARRISBURG — Gov. Tom Wolf's new spending proposal is only the start of the frenzied budget negotiating season in the state Capitol. Republican leaders lauded parts of the governor's proposal, but indicated more expansive changes to public pension systems would be necessary before they'd approve parts of his proposal. Wolf ..."
Calvary Chapel fellowship plans Community Day in West Elizabeth,"Saturday, Oct 11, 2014, by Eric Slagle",Calvary Chapel South Pittsburgh church doesn't want to waste time becoming part of the community in West Elizabeth. The fellowship only began moving into what was the old West Elizabeth United Methodist Church at the corner of Lincoln and Fifth streets this summer and has not yet held a formal ...
"Foxworthy post boosts Murrysville church, beer distributor","Wednesday, Jul 09, 2014, by Dave Rullo","God, so the adage goes, works in mysterious ways. Anyone who drives along Route 22 in Murrysville or follows Jeff Foxworthy's Facebook page might tell you God also works in humorous ways. On June 30, Foxworthy — he of the 'you might be a redneck' punchline — shared a photo ..."
Kavanaugh accuser commits to hearing,"Sunday, Sep 23, 2018, by The Associated Press","WASHINGTON -- Attorneys for Supreme Court nominee Brett Kavanaugh's accuser, Christine Blasey Ford, and the Senate Judiciary Committee have reached agreement for a public hearing Thursday, as talks continued Sunday to resolve potentially make-or-break details, such as potential witnesses who could corroborate her decades-old sexual assault claim. Ford committed to ..."
Tarentum church sells and donates gently used items as part of ministry,"Monday, Nov 25, 2013, by Chuck Biedka",About a dozen shoppers eyed the clothing racks in the basement of the Central Presbyterian Church as Tarentum's Christmas parade was about to start a few streets away on Saturday. That brought smiles to clothing closet coordinator David Rankin and other volunteers. The church — founded in 1888 and now ...
Video of booze-soaked party shown in Penn State frat fall case hearing,"Thursday, May 03, 2018, by The Associated Press","BELLEFONTE, Pa. — A Pennsylvania judge on Wednesday began to examine security footage from a booze-soaked Penn State fraternity party from the night a pledge was fatally injured to determine whether there is enough evidence for prosecutors to continue pursuing criminal charges against 12 fraternity members. The first day of ..."
Vandergrift man accused of having sex with teen,"Friday, Jan 01, 2016, by Chuck Biedka",A 37-year Vandergrift man is accused of sexually assaulting a 13-year-old girl. Herbert Norris Covey IV is in the Westmoreland County jail awaiting a preliminary hearing. Allegheny Township police were tipped to the case by Kiski Area School District officials after the girl confided the information to a district principal. ...
'It's raining needles': Drug crisis creates pollution threat,"Monday, Jul 17, 2017, by The Associated Press","LOWELL, Mass. — They hide in weeds along hiking trails and in playground grass. They wash into rivers and float downstream to land on beaches. They pepper baseball dugouts, sidewalks and streets. Syringes left by drug users amid the heroin crisis are turning up everywhere. In Portland, Maine, officials have ..."
Fallowfield man charged with DUI following crash,"Saturday, Mar 07, 2015, by Stacy Wolford","A Fallowfield man is accused of being intoxicated when he allegedly caused a two-vehicle crash in the township Thursday. Bruce John Wysochanski, 60, of Smith Street, was traveling on Coyle Curtin Road about 5 p.m. when he allegedly drove across the double-yellow lines and into the opposite lane, striking a ..."
"Lower Burrell couple brings moonshine, a country staple, to Alle-Kiski Valley","Saturday, Jun 06, 2015, by R.A. Monti","Tammy Eshbaugh has to answer the same question almost everyday. 'Yes, it's legal,' said Eshbaugh, pointing to the state liquor license prominently displayed in the moonshine outlet she manages in Lower Burrell. The Leechburg Road store, Mountain Top Distillery Outlet, is one of only three non-state-run-liquor stores that are allowed ..."
From penny press to Snapchat: Parents fret through the ages,"Monday, Sep 03, 2018, by The Associated Press","NEW YORK -- When Stephen Dennis was raising his two sons in the 1980s, he never heard the phrase 'screen time,' nor did he worry much about the hours his kids spent with technology. When he bought an Apple II Plus computer, he considered it an investment in their future ..."
More charges filed in Newell explosives case,"Saturday, Dec 08, 2012, by Chris Buckley","The brother of a Newell man wanted for harboring military and industrial explosives was charged for alerting the suspect that police were looking for him. Mark Wilson, 56, of 100 Miller St., Newell, was charged with hindering apprehension and prosecution and obstruction of the administration of justice. According to Southwest ..."
Decisions of Westmoreland judges,"Thursday, Aug 30, 2012, by Tribune-Review","The following is a partial list of criminal cases handled by judges in a recent term of Westmoreland County criminal court. Some of the cases involve first-time offenders being enrolled in the Accelerated Rehabilitative Disposition program. The ARD program does not require an admission of guilt, but participants are placed ..."
"Wooing Amazon with sun, fun ... and giant buttons","Wednesday, Oct 18, 2017, by The Associated Press","BOSTON — Mayors from Toledo to Tulsa are so eager to woo Amazon's much-vaunted second headquarters that they're brandishing bourbon, selling the sun, whispering sweet nothings to the company and even pushing its buttons. Literally. The Associated Press talked to the leaders of more than 50 cities or metropolitan regions ..."
Trump calls for liberation from 'scourge' of drug addiction,"Friday, Oct 27, 2017, by The Associated Press","WASHINGTON — In ringing and personal terms, President Donald Trump has pledged that 'we will overcome addiction in America,' declaring opioid abuse a national public health emergency and announcing new steps to combat what he described as the worst drug crisis in U.S. history. Trump's declaration, which will be effective ..."
"North Versailles haunted walk, hayride benefits autism group","Friday, Oct 03, 2014, by Michael DiVittorio","Halloween is quickly approaching, and local organizations are preparing for their annual holiday events. Haunted Hills Hayride at 500 Mosside Blvd., North Versailles, is in its 15th year. Its Valley of Darkness Haunted Walking Trail is in its seventh year. A portion of the proceeds benefits the Autism Society of ..."
Alle-Kiski Valley deemed medically underserved,"Sunday, Feb 01, 2015, by Liz Hayes","Pittsburghers may lament having to choose sides in the Highmark-UPMC health care feud, but they have something many Pennsylvanians don't: a choice of doctors. In the Alle-Kiski Valley, much of Armstrong County – plus the Westmoreland County communities of Avonmore, Bell Township, Hyde Park and West Leechburg – are deemed ..."
'It's raining needles': Drug crisis creates pollution threat,"Monday, Jul 17, 2017, by The Associated Press","LOWELL, Mass. — They hide in weeds along hiking trails and in playground grass. They wash into rivers and float downstream to land on beaches. They pepper baseball dugouts, sidewalks and streets. Syringes left by drug users amid the heroin crisis are turning up everywhere. In Portland, Maine, officials have ..."
Police blotter,"Thursday, Jun 21, 2012, by Tribune-Review","Westmoreland Derry Twp. • Burglary, copper pipes stolen from Roosevelt Way residence. Donegal Twp. • Criminal mischief, aluminum siding cut at Dollar General, 3842 Route 31. Latrobe • Criminal mischief, vehicle scratched with key while parked on Highland Avenue. East Huntingdon • Burglary, catalytic converters from Chearney Auto Body garage, ..."
Decisions of the Westmoreland County Judges,"Thursday, Apr 26, 2012, by Tribune-Review","The following is a partial list of criminal cases handled by judges in the most recent term of Westmoreland County criminal court. Some of the cases involve first-time offenders being enrolled in the Accelerated Rehabilitative Disposition program. The ARD program does not require an admission of guilt, but participants are ..."
Leechburg man held for trial in fatal wreck,"Friday, Apr 24, 2015, by Chuck Biedka","Lisa Culp recalls the car she was a passenger in crossing into the path of oncoming traffic in February in a Kiski Township wreck that killed a man. At a hearing Friday, 15 charges, including homicide by vehicle, were held for court against Jeremy Jonathan Blystone, 34, of Leechburg. Authorities ..."
"Man gets prison for drunken crash that killed woman's daughter, unborn child","Wednesday, Apr 25, 2012, by Bobby Kerlik","Nicole Cleland leaned on her cane Wednesday as she walked to the front of an Allegheny County courtroom to read a statement to the man who killed her 7-year-old daughter and unborn child, and injured her, in a drunken, head-on crash in the South Side. 'I hope that you think ..."
Advocates: Legalizing video poker machines in Pa. could be gold mine,"Thursday, Feb 12, 2015, by Jason Cato","Banishing Pennsylvania's riches of illegal video poker machines for glitzy, legal versions could spur a billion-dollar industry, gambling advocates told Harrisburg lawmakers Thursday. 'This is not new gaming. There's not a pizza shop or bar you go into where they aren't already there,' said John Milliron, a lobbyist who represents ..."
Quiet year for armed guards at Alle-Kiski Valley schools,"Friday, Jun 07, 2013, by Liz Hayes","Officials at two Alle-Kiski Valley school districts say they have no regrets about having armed security guards or resource officers in their buildings this school year. South Butler County in December decided to arm two of its security guards following the Sandy Hook Elementary School massacre in Newtown, Conn. The ..."
Colorado's pot full of benefits,"Saturday, Feb 25, 2017, by Antony Davies & James R. Harrigan","Four years ago, Colorado legalized marijuana for recreational use. Contrary to what opponents predicted at the time, all hell did not break loose. Legalization did not open the floodgates to rampant hard drug use. It did not result in vast swaths of the population dropping out of work and ending ..."
Couple finds possible Prohibition-era booze in false wall in home,"Friday, Aug 03, 2018, by The Associated Press","QUINCY, Mass. - A couple moving into a Massachusetts home have found what they believe is a stash of Prohibition-era booze. The Patriot Ledger reports that Ian Sutherland and his girlfriend, Alexa Lee, found dozens of dusty glass bottles and clay jugs shelved behind a false wall in their Quincy ..."
Ex-Monessen councilman & magistrate dies at age 87,"Friday, Mar 13, 2015, by Rick Bruni Jr.","John Billy will be remembered as a proud World War II veteran and a tough customer who doled out brutal honesty during his time as a Monessen councilman and magistrate. Billy, 87, a lifelong resident of Monessen, died Thursday in his home. In his earlier years, Billy was a polka ..."
Decisions of the Westmoreland County judges,"Sunday, Aug 05, 2012, by Tribune-Review","The following is a partial list of criminal cases handled by judges in a recent term of Westmoreland County criminal court. Some of the cases involve first-time offenders being enrolled in the Accelerated Rehabilitative Disposition program. The ARD program does not require an admission of guilt, but participants are placed ..."
Moonshine tempts new generation,"Saturday, Jul 20, 2013, by Kari Andren","Primitive, jury-rigged stills and glass Mason jars with crude, homemade labels — the vestiges of Prohibition — are reappearing in Western Pennsylvania as illegal moonshine operations sprout up, according to law enforcement officials. State police say the number of illicit stills making powerful clear whiskey — known colloquially as white ..."
Hempfield man faces trial on 41 charges after shooting incident,"Friday, Nov 30, 2012, by Jennifer Reeger","Trooper Jesse Cramer Jr. tried to get Daniel Lee Ryan to come out of his home peacefully. Ryan already had threatened to shoot his wife, himself and anyone who came near his Hempfield home. So Cramer stood near a neighbor's home while he told Ryan in a phone call that ..."
Katie Pavlich: The smearing of Dr. Ronny Jackson,"Thursday, May 03, 2018, by Katie Pavlich","Shortly after President Trump announced longtime White House doctor and Navy Rear Adm. Ronny Jackson as his choice to be the next Veterans Affairs secretary, praise came pouring in from across the political spectrum. After all, Jackson served with honor and dignity under Presidents George W. Bush, Barack Obama and ..."
Wayward driver headed to court after Washington Township crash,"Friday, Jan 16, 2015, by Stacy Wolford","A Washington Township couple testified Thursday their home sustained major damage after their neighbor allegedly drove his van into their living room. Robert Michael Mital, 44, was ordered to stand trial on charges stemming from the Nov. 29 crash following his preliminary hearing before Perry Magisterial District Judge Richard Kasunic ..."
"Hunting creates strong bonds, traditions","Saturday, Nov 29, 2014, by Jennifer R. Vertullo","The season for firearm hunting for antlered deer opens Monday across Pennsylvania, and many woodsmen have a unique tradition that's honored year after year. Some view this weekend as an all-guys getaway, where men of all ages can forget about their daily troubles with help from a few beers, a ..."
Pennsylvania Gov. Tom Wolf announces $26M grant to fight opioids,"Wednesday, Apr 25, 2018, by Matthew Medsger","Gov. Tom Wolf announced Wednesday that the state has been granted $26.2 million to help in the fight against opioids. Known as a State Targeted Response to the Opioid Crisis Grant and issued through the federal 21st Century Cures Act, this is the second year in a row that the ..."
Threats against officer land Oakmont man in jail,"Friday, Oct 11, 2013, by Chuck Biedka","Police said an Oakmont man who was arrested in an alleged domestic dispute on Tuesday night was arrested again early Thursday for alleged repeated threats to an Oakmont police officer. Just after 2 a.m. Thursday, police got an arrest warrant for David Thomas Dezzutti, 48, of Crystal Drive after he ..."
"Pennsylvania Liquor Control Board: Whiskey, red wine top sellers in W.Pa.","Saturday, Dec 26, 2015, by Kari Andren","When the holiday season starts, Dale Horst sees a familiar pattern in wine and spirits shopping. As Thanksgiving turkey leftovers dwindle, shoppers move from wines to spirits for the Christmas season. As New Year's Eve approaches, champagne and sparkling wine sales take off, said Horst, head of marketing and merchandising ..."
Pennsylvania liquor store profits? The PLCB's bottom line,"Thursday, Sep 22, 2016, by Tribune-Review","The Pennsylvania Liquor Control Board is proclaiming another period of record sales, which sounds great — until you look at the big picture. After factoring in the PLCB's pension liabilities Well, let's just say that if the PLCB balance sheet was Johnnie Walker, it would be the Red variety rather ..."
"At least 59 dead, more than 500 injured from shooting on Las Vegas Strip","Monday, Oct 02, 2017, by The Washington Post","LAS VEGAS - Perched in his suite at a high-rise hotel overlooking the Las Vegas Strip, a 64-year-old retiree with no real criminal history and no known affiliations with terrorist groups rained bullets down into a crowd at a country music festival Sunday, killing at least 59 people and injuring ..."
Friends remember Highlands football player as 'brother',"Saturday, Jul 13, 2013, by Brian C. Rittmeyer","Besides being a bright student and a talented football player, Ryan Richards was 'just that dude' who 'made everything better,' said his childhood friend, Blake Leri. Leri, 16, is the quarterback for the Highlands High School Golden Rams football team. He had been anticipating hurling passes this fall to Richards, ..."
"Shaler building to be used for Shop 'n Save expansion, rental space","Monday, Jul 20, 2015, by Rachel Farkas","An empty lot at 1600 Evergreen Ave. in Shaler will soon be home to a new commercial building. The property used to house The Little Brown Jug bar and restaurant. Shaler commissioners earlier this month agreed to rezone the property from residential to commercial. Mark Loskamp, owner of Shop 'n ..."
"Man suspected of shooting officer found, killed by police","Friday, Jul 20, 2018, by The Associated Press","HONOLULU -- A man suspected of fatally shooting a Hawaii police officer was killed during a shootout with officers Friday after a three-day search across the Big Island, authorities said. Justin Waiki was killed and an officer was injured during the shootout, Hawaii County Managing Director Wil Okabe said after ..."
Belle Vernon Reality Tour offers close look at 'nightmare' of drug abuse,"Saturday, Aug 29, 2015, by Chris Buckley","The enormity of the drug epidemic hit home for Celeste Trilli Palamara when her son came to her with a plea. 'He came to me when he was in trouble,' Trilli Palamara said. 'He said, 'Mom, I need help.' 'He's been in and out of rehab numerous times. It's a ..."
Suspected DUI crash leads police to Derry overdose victim,"Tuesday, Sep 05, 2017, by Renatta Signorini","A drunken-driving arrest led police to a 16-year-old girl who was unresponsive after an apparent drug overdose this week in a Derry Township home, according to court filings. Jasmine Lee Goss, 38, of Mt. Pleasant was charged with child endangerment and related offenses after police said she crashed a stolen ..."
Pennsylvania liquor licenses are considered 'better than gold',"Sunday, Jul 20, 2014, by Kari Andren","In some parts of Pennsylvania, a state liquor license could be the key to living the good life during your golden years — if you can afford to buy one. Restaurant liquor licenses can sell for $250,000 or more in Butler County, the top price in Western Pennsylvania. In Pittsburgh, ..."
Judge denies witness chance to view eclipse,"Monday, Aug 21, 2017, by The Associated Press","TAMPA, Fla. — A federal judge in Florida ruled a trial couldn't be postponed just because one of the key witnesses — a federal agent — had travel plans to see the solar eclipse. In a three-page ruling issued Friday, Judge Steven Merryday denied the motion filed by an assistant ..."
Purse bash planned for Pine Community Center,"Monday, Oct 26, 2015, by Deborah Deasy","Organizers hope to hand out more than pricey handbags at an upcoming purse bash in Pine. Guests also might gain insight on spina bifida, a birth defect, at the Girlfriends for Good fundraiser on Nov. 7 at Pine Community Center. Proceeds will fund programs, such as summer camps and weekend ..."
